id,casualties,people_rescued,est_people_displaced
ci1701165,0,0,0
ci1701166,0,0,0
ci1701167,0,0,0
ci1701168,0,0,0
ci1701169,1,0,0
ci1701170,0,0,3
ci1701171,1,0,0
ci1701172,0,0,0
ci1701173,0,0,0
ci1701174,1,0,0
ci1701175,0,0,0
ci1701176,0,0,0
ci1701177,0,0,0
ci1701178,0,0,0
ci1701179,0,0,0
ci1701180,0,0,0
ci1701181,0,0,0
ci1701182,0,0,4
ci1701183,0,0,1
ci1701184,1,0,1
ci1701185,0,0,0
ci1701186,0,0,0
ci1701187,0,0,0
ci1701188,0,0,0
ci1701189,0,0,0
ci1701190,0,0,0
ci1701191,0,0,2
ci1701192,0,0,3
ci1701193,0,0,0
ci1701194,0,0,0
ci1701195,0,0,0
ci1701196,0,0,997
ci1701197,0,0,0
ci1701198,0,0,0
ci1701199,0,0,0
ci1701200,0,0,0
ci1701201,0,0,0
ci1701202,0,0,0
ci1701203,0,0,0
ci1701204,0,0,0
ci1701205,0,0,0
ci1701206,0,0,0
ci1701207,0,0,0
ci1701208,0,0,0
ci1701209,0,0,0
ci1701210,0,0,3
ci1701211,0,0,0
ci1701212,0,0,0
ci1701213,0,0,1
ci1701214,0,0,0
ci1701215,0,0,0
ci1701216,0,0,0
ci1701217,0,0,0
ci1701218,0,0,0
ci1701219,0,0,0
ci1701220,0,0,0
ci1701221,0,0,0
ci1701222,0,0,0
ci1701223,0,0,0
ci1701224,0,0,0
ci1701225,0,0,0
ci1701226,0,0,0
ci1701227,0,0,0
ci1701228,0,0,0
ci1701229,0,0,0
ci1701230,0,1,0
ci1701231,0,0,0
ci1701232,0,0,0
ci1701233,0,0,1
ci1701234,0,0,0
ci1701235,0,0,7
ci1701236,0,0,4
ci1701237,0,0,0
ci1701238,0,0,0
ci1701239,0,0,0
ci1701240,0,4,3
ci1701241,0,0,0
ci1701242,0,0,2
ci1701243,0,0,0
ci1701244,0,0,0
ci1701245,0,0,0
ci1701246,0,0,0
ci1701247,0,0,0
ci1701248,0,0,0
ci1701249,0,0,0
ci1701250,0,0,0
ci1701251,0,0,0
ci1701252,0,0,0
ci1701253,0,0,2
ci1701254,0,0,0
ci1701255,0,0,0
ci1701256,0,1,0
ci1701257,0,0,5
ci1701258,1,0,0
ci1701259,0,0,0
ci1701260,0,0,0
ci1701261,0,0,0
ci1701262,0,0,3
ci1701263,1,0,0
ci1701264,0,0,0
ci1701265,0,0,0
ci1701266,0,1,1
ci1701267,0,0,0
ci1701268,0,0,0
ci1701269,0,0,1
ci1701270,0,0,0
ci1701271,0,0,0
ci1701272,0,0,0
ci1701273,0,0,0
ci1701274,0,0,0
ci1701275,0,0,0
ci1701276,0,0,0
ci1701277,0,0,0
ci1701278,0,0,0
ci1701279,0,0,0
ci1701280,0,0,0
ci1701281,0,0,0
ci1701282,0,0,0
ci1701283,0,0,0
ci1701284,0,0,0
ci1701285,0,0,0
ci1701286,0,0,0
ci1701287,0,0,0
ci1701288,0,0,0
ci1701289,0,0,0
ci1701290,0,0,0
ci1701291,0,0,25
ci1701292,0,0,0
ci1701293,0,0,0
ci1701294,0,0,6
ci1701295,0,0,0
ci1701296,0,0,0
ci1701297,0,0,2
ci1701298,0,0,0
ci1701299,0,0,0
ci1701300,0,0,0
ci1701301,0,0,0
ci1701302,0,0,0
ci1701303,0,0,0
ci1701304,0,0,0
ci1701305,0,0,0
ci1701306,0,0,0
ci1701307,0,0,0
ci1701308,0,0,0
ci1701309,1,0,0
ci1701310,0,0,0
ci1701311,0,0,0
ci1701312,0,0,0
ci1701313,0,0,0
ci1701314,0,0,0
ci1701315,0,0,2
ci1701316,0,0,0
ci1701317,0,0,0
ci1701318,0,0,0
ci1701319,1,0,0
ci1701320,0,0,0
ci1701321,0,0,0
ci1701322,0,0,0
ci1701323,0,1,1
ci1701324,0,0,0
ci1701325,0,0,0
ci1701326,0,0,0
ci1701327,0,0,0
ci1701328,0,0,3
ci1701329,0,0,0
ci1701330,0,0,0
ci1701331,0,0,0
ci1701332,0,0,997
ci1701333,0,0,0
ci1701334,0,0,0
ci1701335,0,0,0
ci1701336,1,0,0
ci1701337,0,0,0
ci1701338,0,0,0
ci1701339,0,0,0
ci1701340,0,0,0
ci1701341,0,0,0
ci1701342,0,0,0
ci1701343,0,0,0
ci1701344,0,0,0
ci1701345,0,0,0
ci1701346,1,1,0
ci1701347,0,0,0
ci1701348,0,0,0
ci1701349,0,0,0
ci1701350,0,0,0
ci1701351,0,0,0
ci1701352,0,0,0
ci1701353,0,0,0
ci1701354,0,0,0
ci1701355,0,0,0
ci1701356,0,0,0
ci1701357,0,0,0
ci1701358,0,0,0
ci1701359,0,0,0
ci1701360,0,0,0
ci1701361,0,0,0
ci1701362,0,0,0
ci1701363,0,0,4
ci1701364,0,0,0
ci1701365,0,0,0
ci1701366,0,0,0
ci1701367,0,0,0
ci1701368,0,0,4
ci1701369,0,0,0
ci1701370,0,0,0
ci1701371,0,0,20
ci1701372,0,0,0
ci1701373,0,0,1
ci1701374,0,0,0
ci1701375,0,0,6
ci1701376,0,0,0
ci1701377,1,0,5
ci1701378,0,0,7
ci1701379,0,0,4
ci1701380,0,0,0
ci1701381,0,0,0
ci1701382,0,0,8
ci1701383,0,0,0
ci1701384,0,0,0
ci1701385,0,0,3
ci1701386,0,0,6
ci1701387,0,0,0
ci1701388,0,0,1
ci1701389,0,0,2
ci1701390,0,0,4
ci1701391,0,0,0
ci1701392,0,0,0
ci1701393,0,0,0
ci1701394,0,0,0
ci1701395,0,0,0
ci1701396,0,0,0
ci1701397,0,0,0
ci1701398,0,0,0
ci1701399,0,0,0
ci1701400,0,0,2
ci1701401,0,0,0
ci1701402,0,0,2
ci1701403,0,0,0
ci1701404,0,0,0
ci1701405,0,0,1
ci1701406,0,0,0
ci1701407,0,0,6
ci1701408,0,0,0
ci1701409,0,0,1
ci1701410,0,0,4
ci1701411,0,0,1
ci1701412,1,0,1
ci1701413,0,0,0
ci1701414,0,0,0
ci1701415,0,0,0
ci1701416,0,0,5
ci1701417,0,1,0
ci1701418,0,0,0
ci1701419,0,0,0
ci1701420,0,0,0
ci1701421,0,0,0
ci1701422,0,0,0
ci1701423,0,0,0
ci1701424,0,0,0
ci1701425,0,0,0
ci1701426,0,0,0
ci1701427,0,0,0
ci1701428,0,0,0
ci1701429,0,0,0
ci1701430,0,0,0
ci1701431,0,0,0
ci1701432,0,0,0
ci1701433,0,0,0
ci1701434,0,0,0
ci1701435,1,0,5
ci1701436,0,0,0
ci1701437,0,0,0
ci1701438,0,0,0
ci1701439,0,0,0
ci1701440,0,0,2
ci1701441,0,0,1
ci1701442,0,0,0
ci1701443,0,0,2
ci1701444,0,0,5
ci1701445,0,1,10
ci1701446,0,0,0
ci1701447,0,0,0
ci1701448,0,0,0
ci1701449,0,0,0
ci1701450,0,0,0
ci1701451,0,0,0
ci1701452,0,0,0
ci1701453,0,0,0
ci1701454,0,0,0
ci1701455,1,0,0
ci1701456,0,0,0
ci1701457,0,0,0
ci1701458,0,0,0
ci1701459,1,0,0
ci1701460,0,0,0
ci1701461,0,0,3
ci1701462,0,0,0
ci1701463,0,0,0
ci1701464,0,0,0
ci1701465,0,0,0
ci1701466,0,0,0
ci1701467,0,0,0
ci1701468,0,0,0
ci1701469,0,0,0
ci1701470,0,0,0
ci1701471,0,0,0
ci1701472,0,0,0
ci1701473,0,0,0
ci1701474,0,0,0
ci1701475,0,0,0
ci1701476,0,0,0
ci1701477,0,0,7
ci1701478,0,0,0
ci1701479,0,0,0
ci1701480,0,0,0
ci1701481,0,0,0
ci1701482,0,0,0
ci1701483,0,0,0
ci1701484,0,0,0
ci1701485,0,0,0
ci1701486,0,0,0
ci1701487,0,0,0
ci1701488,0,0,0
ci1701489,0,0,0
ci1701490,0,0,30
ci1701491,0,0,0
ci1701492,0,0,0
ci1701493,0,0,0
ci1701494,0,0,0
ci1701495,0,0,0
ci1701496,0,0,0
ci1701497,0,0,0
ci1701498,0,0,0
ci1701499,0,0,0
ci1701500,0,0,0
ci1701501,0,0,0
ci1701502,0,0,1
ci1701503,0,0,0
ci1701504,0,0,0
ci1701505,0,0,0
ci1701506,0,0,0
ci1701507,0,0,0
ci1701508,0,0,0
ci1701509,0,0,0
ci1701510,0,0,997
ci1701511,0,0,0
ci1701512,0,0,0
ci1701513,0,0,2
ci1701514,0,0,0
ci1701515,0,0,0
ci1701516,0,0,0
ci1701517,0,0,0
ci1701518,0,0,0
ci1701519,0,0,0
ci1701520,0,0,0
ci1701521,0,0,0
ci1701522,0,0,0
ci1701523,0,0,0
ci1701524,0,0,4
ci1701525,0,0,0
ci1701526,0,0,0
ci1701527,0,0,0
ci1701528,0,0,0
ci1701529,0,0,0
ci1701530,0,0,0
ci1701531,0,0,15
ci1701532,0,0,0
ci1701533,0,0,0
ci1701534,0,0,0
ci1701535,0,0,0
ci1701536,0,0,0
ci1701537,0,0,0
ci1701538,0,0,0
ci1701539,0,0,0
ci1701540,0,0,0
ci1701541,0,0,6
ci1701542,0,0,0
ci1701543,0,0,1
ci1701544,0,0,0
ci1701545,0,0,0
ci1701546,1,0,0
ci1701547,0,0,0
ci1701548,0,0,0
ci1701549,0,0,0
ci1701550,0,0,0
ci1701551,0,0,0
ci1701552,0,0,0
ci1701553,0,0,0
ci1701554,0,0,0
ci1701555,0,0,0
ci1701556,0,0,0
ci1701557,0,0,0
ci1701558,0,0,0
ci1701559,0,0,0
ci1701560,0,0,0
ci1701561,0,0,0
ci1701562,0,0,0
ci1701563,0,0,0
ci1701564,0,0,4
ci1701565,0,0,3
ci1701566,0,0,0
ci1701567,0,0,0
ci1701568,0,0,0
ci1701569,0,0,0
ci1701570,0,0,0
ci1701571,0,0,0
ci1701572,0,0,0
ci1701573,0,0,5
ci1701574,0,0,0
ci1701575,0,0,0
ci1701576,0,0,4
ci1701577,0,0,3
ci1701578,0,0,0
ci1701579,0,0,0
ci1701580,0,0,0
ci1701581,0,0,0
ci1701582,0,0,0
ci1701583,0,0,0
ci1701584,0,0,0
ci1701585,0,0,997
ci1701586,0,0,0
ci1701587,0,0,0
ci1701588,0,0,0
ci1701589,0,0,0
ci1701590,0,0,0
ci1701591,0,0,0
ci1701592,0,0,0
ci1701593,0,0,10
ci1701594,0,0,3
ci1701595,0,0,0
ci1701596,0,0,2
ci1701597,0,0,0
ci1701598,0,0,0
ci1701599,0,0,0
ci1701600,0,0,0
ci1701601,0,0,0
ci1701602,0,0,0
ci1701603,0,0,0
ci1701604,0,0,0
ci1701605,0,0,6
ci1701606,0,0,997
ci1701607,0,0,0
ci1701608,0,0,0
ci1701609,0,0,0
ci1701610,0,0,0
ci1701611,0,0,0
ci1701612,0,0,0
ci1701613,0,0,0
ci1701614,0,0,0
ci1701615,0,0,0
ci1701616,0,0,0
ci1701617,0,0,0
ci1701618,0,0,0
ci1701619,0,0,0
ci1701620,0,0,0
ci1701621,0,0,50
ci1701622,0,0,3
ci1701623,0,0,3
ci1701624,0,0,0
ci1701625,0,0,0
ci1701626,0,0,15
ci1701627,0,0,0
ci1701628,0,0,0
ci1701629,0,0,0
ci1701630,0,0,0
ci1701631,0,0,0
ci1701632,0,0,0
ci1701633,0,0,0
ci1701634,0,0,0
ci1701635,0,0,0
ci1701636,1,0,1
ci1701637,0,0,0
ci1701638,0,0,0
ci1701639,1,0,0
ci1701640,1,0,5
ci1701641,0,0,2
ci1701642,0,0,0
ci1701643,0,0,0
ci1701644,0,0,0
ci1701645,0,0,2
ci1701646,0,0,0
ci1701647,0,0,4
ci1701648,0,0,0
ci1701649,0,0,0
ci1701650,0,0,0
ci1701651,0,0,0
ci1701652,0,0,0
ci1701653,0,0,0
ci1701654,0,0,0
ci1701655,0,0,0
ci1701656,0,0,0
ci1701657,0,0,0
ci1701658,0,0,0
ci1701659,0,0,0
ci1701660,0,0,0
ci1701661,0,0,0
ci1701662,0,0,0
ci1701663,0,0,0
ci1701664,0,0,0
ci1701665,0,0,0
ci1701666,0,0,0
ci1701667,0,0,0
ci1701668,0,0,0
ci1701669,0,0,0
ci1701670,0,0,1
ci1701671,0,0,0
ci1701672,0,0,0
ci1701673,0,0,0
ci1701674,0,0,2
ci1701675,0,0,50
ci1701676,0,0,0
ci1701677,0,0,0
ci1701678,0,0,0
ci1701679,0,0,0
ci1701680,0,0,0
ci1701681,0,0,0
ci1701682,0,0,0
ci1701683,0,0,0
ci1701684,0,0,0
ci1701685,0,0,0
ci1701686,0,0,0
ci1701687,0,0,100
ci1701688,0,0,0
ci1701689,0,0,0
ci1701690,0,0,0
ci1701691,0,0,0
ci1701692,0,0,0
ci1701693,0,0,75
ci1701694,0,0,0
ci1701695,0,0,0
ci1701696,0,0,0
ci1701697,0,0,0
ci1701698,0,0,0
ci1701699,0,0,0
ci1701700,0,0,0
ci1701701,0,0,0
ci1701702,0,0,0
ci1701703,0,0,0
ci1701704,0,0,0
ci1701705,0,0,0
ci1701706,0,0,0
ci1701707,0,0,0
ci1701708,0,0,0
ci1701709,0,0,1
ci1701710,0,0,2
ci1701711,0,0,0
ci1701712,0,0,0
ci1701713,0,0,50
ci1701714,0,0,0
ci1701715,0,0,0
ci1701716,4,0,2
ci1701717,0,0,0
ci1701718,0,0,0
ci1701719,0,0,0
ci1701720,0,0,6
ci1701721,0,0,2
ci1701722,0,0,0
ci1701723,0,0,0
ci1701724,0,0,3
ci1701725,0,0,0
ci1701726,1,0,0
ci1701727,0,0,1
ci1701728,0,0,0
ci1701729,0,0,0
ci1701730,0,0,0
ci1701731,0,0,1
ci1701732,0,0,0
ci1701733,0,0,0
ci1701734,0,0,0
ci1701735,0,0,0
ci1701736,0,0,0
ci1701737,0,0,0
ci1701738,0,0,0
ci1701739,0,0,0
ci1701740,0,0,0
ci1701741,0,0,0
ci1701742,0,0,0
ci1701743,0,0,0
ci1701744,0,0,0
ci1701745,0,0,0
ci1701746,0,0,0
ci1701747,0,0,0
ci1701748,0,0,0
ci1701749,0,0,0
ci1701750,0,0,0
ci1701751,0,0,0
ci1701752,1,0,2
ci1701753,0,0,0
ci1701754,0,0,0
ci1701755,0,0,0
ci1701756,0,0,0
ci1701757,0,0,0
ci1701758,0,0,0
ci1701759,0,0,0
ci1701760,0,0,4
ci1701761,0,0,0
ci1701762,0,0,0
ci1701763,0,0,0
ci1701764,0,0,0
ci1701765,0,0,0
ci1701766,0,0,0
ci1701767,0,0,0
ci1701768,0,0,3
ci1701769,0,0,2
ci1701770,0,0,2
ci1701771,0,0,0
ci1701772,0,0,0
ci1701773,0,0,0
ci1701774,0,0,0
ci1701775,0,0,0
ci1701776,0,0,0
ci1701777,0,0,0
ci1701778,0,0,0
ci1701779,0,0,0
ci1701780,0,0,0
ci1701781,0,0,0
ci1701782,0,0,0
ci1701783,0,0,1
ci1701784,0,0,0
ci1701785,0,0,0
ci1701786,0,0,0
ci1701787,0,0,30
ci1701788,0,0,0
ci1701789,0,0,0
ci1701790,0,0,0
ci1701791,0,0,0
ci1701792,0,0,0
ci1701793,0,0,0
ci1701794,0,0,25
ci1701795,0,0,3
ci1701796,0,0,0
ci1701797,0,0,2
ci1701798,0,0,0
ci1701799,0,0,0
ci1701800,0,0,0
ci1701801,0,0,1
ci1701802,0,0,0
ci1701803,0,0,0
ci1701804,0,0,0
ci1701805,0,0,0
ci1701806,0,0,0
ci1701807,0,0,0
ci1701808,0,0,0
ci1701809,0,0,0
ci1701810,0,0,0
ci1701811,0,0,0
ci1701812,0,0,0
ci1701813,0,0,0
ci1701814,0,0,4
ci1701815,0,0,5
ci1701816,0,0,0
ci1701817,0,0,0
ci1701818,0,0,0
ci1701819,0,0,0
ci1701820,0,0,0
ci1701821,0,0,0
ci1701822,0,0,0
ci1701823,0,0,0
ci1701824,0,0,0
ci1701825,0,2,0
ci1701826,0,0,0
ci1701827,0,0,0
ci1701828,0,0,2
ci1701829,0,0,0
ci1701830,0,0,0
ci1701831,0,0,0
ci1701832,0,0,0
ci1701833,0,0,0
ci1701834,0,0,0
ci1701835,0,0,0
ci1701836,0,0,50
ci1701837,0,0,0
ci1701838,0,0,0
ci1701839,0,0,0
ci1701840,0,0,0
ci1701841,0,0,0
ci1701842,0,0,0
ci1701843,1,0,1
ci1701844,0,0,0
ci1701845,0,0,3
ci1701846,0,0,0
ci1701847,0,0,0
ci1701848,0,0,0
ci1701849,0,0,0
ci1701850,0,0,0
ci1701851,0,0,0
ci1701852,0,0,0
ci1701853,0,0,0
ci1701854,0,0,0
ci1701855,0,0,0
ci1701856,0,0,0
ci1701857,0,0,0
ci1701858,0,0,0
ci1701859,0,0,0
ci1701860,0,0,1
ci1701861,0,0,0
ci1701862,0,0,0
ci1701863,0,0,0
ci1701864,0,0,0
ci1701865,0,0,0
ci1701866,0,0,0
ci1701867,0,0,0
ci1701868,0,0,0
ci1701869,0,0,0
ci1701870,0,0,0
ci1701871,0,0,0
ci1701872,0,0,0
ci1701873,0,0,0
ci1701874,0,0,0
ci1701875,0,0,0
ci1701876,0,0,0
ci1701877,0,0,0
ci1701878,0,0,0
ci1701879,0,0,0
ci1701880,0,0,0
ci1701881,0,0,0
ci1701882,0,0,0
ci1701883,0,0,0
ci1701884,0,0,3
ci1701885,0,0,0
ci1701886,0,0,0
ci1701887,0,0,3
ci1701888,0,0,0
ci1701889,0,0,0
ci1701890,0,0,0
ci1701891,0,0,1
ci1701892,0,0,50
ci1701893,0,0,0
ci1701894,0,0,0
ci1701895,0,0,0
ci1701896,0,0,0
ci1701897,0,0,0
ci1701898,0,0,0
ci1701899,0,0,0
ci1701900,0,0,10
ci1701901,0,0,0
ci1701902,0,0,0
ci1701903,0,0,0
ci1701904,0,0,0
ci1701905,0,0,0
ci1701906,0,0,0
ci1701907,0,0,0
ci1701908,0,0,0
ci1701909,0,0,0
ci1701910,0,0,0
ci1701911,0,0,0
ci1701912,0,0,0
ci1701913,0,0,0
ci1701914,0,0,0
ci1701915,0,0,0
ci1701916,0,0,7
ci1701917,0,0,0
ci1701918,0,0,0
ci1701919,0,0,0
ci1701920,0,0,0
ci1701921,0,0,0
ci1701922,0,0,0
ci1701923,0,0,0
ci1701924,0,0,0
ci1701925,0,0,0
ci1701926,0,0,0
ci1701927,0,0,2
ci1701928,0,0,0
ci1701929,0,0,0
ci1701930,0,0,0
ci1701931,0,0,0
ci1701932,0,0,1
ci1701933,0,0,1
ci1701934,0,0,0
ci1701935,0,0,0
ci1701936,0,0,0
ci1701937,0,0,0
ci1701938,0,0,0
ci1701939,0,0,997
ci1701940,0,0,4
ci1701941,0,0,0
ci1701942,0,0,0
ci1701943,0,0,4
ci1701944,0,0,3
ci1701945,0,0,0
ci1701946,0,0,0
ci1701947,0,0,0
ci1701948,0,0,0
ci1701949,0,0,0
ci1701950,0,0,0
ci1701951,0,0,0
ci1701952,0,0,0
ci1701953,0,0,0
ci1701954,0,0,0
ci1701955,0,0,0
ci1701956,0,0,0
ci1701957,0,0,0
ci1701958,0,0,0
ci1701959,0,0,0
ci1701960,1,0,0
ci1701961,1,0,3
ci1701962,0,0,0
ci1701963,0,0,0
ci1701964,1,0,0
ci1701965,0,0,0
ci1701966,0,0,0
ci1701967,0,0,0
ci1701968,0,0,0
ci1701969,0,0,0
ci1701970,0,0,0
ci1701971,0,0,0
ci1701972,0,0,0
ci1701973,0,0,0
ci1701974,0,0,0
ci1701975,0,0,0
ci1701976,0,0,0
ci1701977,0,0,0
ci1701978,0,0,0
ci1701979,0,0,0
ci1701980,0,0,0
ci1701981,0,0,0
ci1701982,0,0,0
ci1701983,0,0,0
ci1701984,0,0,0
ci1701985,0,0,0
ci1701986,0,0,0
ci1701987,0,0,0
ci1701988,0,0,0
ci1701989,0,0,0
ci1701990,0,0,0
ci1701991,0,0,0
ci1701992,0,0,0
ci1701993,0,0,0
ci1701994,0,0,0
ci1701995,0,0,0
ci1701996,0,0,0
ci1701997,0,0,0
ci1701998,0,0,0
ci1701999,0,0,0
ci1702000,0,0,0
ci1702001,0,0,0
ci1702002,0,0,0
ci1702003,0,0,0
ci1702004,0,0,0
ci1702005,0,0,0
ci1702006,0,0,0
ci1702007,0,0,0
ci1702008,0,0,0
ci1702009,0,0,0
ci1702010,0,0,0
ci1702011,0,0,0
ci1702012,0,0,0
ci1702013,0,0,0
ci1702014,0,0,0
ci1702015,0,0,0
ci1702016,0,0,0
ci1702017,0,0,0
ci1702018,0,0,0
ci1702019,0,0,0
ci1702020,0,0,0
ci1702021,1,0,0
ci1702022,0,0,0
ci1702023,0,0,0
ci1702024,0,0,0
ci1702025,0,0,0
ci1702026,0,0,3
ci1702027,0,0,0
ci1702028,0,0,0
ci1702029,0,0,5
ci1702030,0,0,0
ci1702031,0,0,0
ci1702032,0,0,0
ci1702033,0,0,2
ci1702034,0,0,0
ci1702035,0,0,0
ci1702036,0,0,0
ci1702037,0,0,0
ci1702038,0,0,0
ci1702039,0,0,0
ci1702040,1,0,0
ci1702041,0,0,0
ci1702042,1,0,0
ci1702043,0,0,0
ci1702044,0,0,0
ci1702045,0,0,4
ci1702046,0,0,0
ci1702047,0,0,0
ci1702048,1,0,0
ci1702049,0,0,0
ci1702050,0,0,0
ci1702051,0,0,0
ci1702052,0,0,0
ci1702053,0,0,0
ci1702054,0,0,0
ci1702055,0,0,0
ci1702056,0,0,0
ci1702057,0,0,0
ci1702058,0,0,0
ci1702059,0,0,0
ci1702060,0,0,0
ci1702061,0,0,0
ci1702062,0,0,0
ci1702063,0,0,0
ci1702064,0,0,0
ci1702065,0,0,0
ci1702066,0,0,3
ci1702067,0,0,0
ci1702068,0,0,0
ci1702069,0,0,0
ci1702070,0,0,0
ci1702071,0,0,0
ci1702072,0,1,0
ci1702073,0,0,0
ci1702074,0,0,4
ci1702075,0,0,0
ci1702076,0,0,0
ci1702077,0,0,0
ci1702078,0,0,0
ci1702079,0,0,0
ci1702080,0,0,0
ci1702081,0,0,0
ci1702082,0,0,0
ci1702083,0,0,0
ci1702084,1,0,8
ci1702085,0,0,0
ci1702086,0,0,0
ci1702087,0,0,0
ci1702088,0,0,0
ci1702089,0,0,0
ci1702090,0,0,0
ci1702091,0,0,0
ci1702092,0,0,0
ci1702093,0,0,0
ci1702094,0,0,0
ci1702095,0,0,0
ci1702096,0,0,0
ci1702097,0,0,0
ci1702098,0,0,0
ci1702099,0,0,0
ci1702100,0,0,0
ci1702101,0,0,0
ci1702102,0,0,1
ci1702103,0,0,0
ci1702104,2,0,2
ci1702105,0,0,4
ci1702106,0,0,4
ci1702107,0,0,0
ci1702108,4,0,0
ci1702109,0,0,0
ci1702110,0,0,5
ci1702111,0,0,0
ci1702112,0,0,0
ci1702113,0,0,0
ci1702114,0,0,0
ci1702115,0,0,0
ci1702116,0,0,0
ci1702117,0,0,0
ci1702118,0,0,0
ci1702119,0,0,0
ci1702120,0,0,0
ci1702121,0,0,0
ci1702122,0,0,2
ci1702123,0,0,0
ci1702124,0,0,0
ci1702125,0,0,0
ci1702126,0,0,0
ci1702127,0,0,0
ci1702128,0,0,3
ci1702129,0,0,0
ci1702130,0,0,0
ci1702131,0,0,0
ci1702132,1,0,0
ci1702133,0,0,0
ci1702134,0,0,0
ci1702135,0,0,2
ci1702136,0,0,0
ci1702137,0,0,0
ci1702138,0,0,0
ci1702139,0,0,0
ci1702140,0,0,0
ci1702141,0,0,0
ci1702142,0,0,0
ci1702143,0,0,0
ci1702144,0,0,0
ci1702145,0,0,5
ci1702146,0,0,0
ci1702147,0,0,3
ci1702148,0,0,0
ci1702149,0,0,2
ci1702150,0,0,0
ci1702151,0,11,13
ci1702152,0,0,0
ci1702153,0,0,0
ci1702154,0,0,0
ci1702155,0,0,0
ci1702156,0,0,0
ci1702157,0,0,0
ci1702158,0,0,0
ci1702159,0,0,0
ci1702160,0,0,0
ci1702161,0,0,0
ci1702162,0,0,0
ci1702163,0,0,0
ci1702164,0,0,0
ci1702165,0,0,0
ci1702166,0,0,0
ci1702167,0,0,0
ci1702168,0,0,0
ci1702169,0,0,0
ci1702170,0,0,0
ci1702171,0,0,0
ci1702172,0,0,2
ci1702173,0,0,0
ci1702174,0,0,0
ci1702175,1,0,0
ci1702176,0,0,0
ci1702177,0,0,0
ci1702178,0,0,0
ci1702179,0,0,0
ci1702180,0,0,0
ci1702181,0,0,0
ci1702182,0,0,0
ci1702183,0,0,0
ci1702184,0,0,0
ci1702185,0,0,0
ci1702186,0,0,0
ci1702187,0,0,0
ci1702188,0,0,0
ci1702189,0,0,0
ci1702190,0,0,0
ci1702191,0,0,0
ci1702192,1,0,0
ci1702193,0,0,0
ci1702194,0,0,1
ci1702195,0,0,4
ci1702196,0,0,0
ci1702197,0,0,0
ci1702198,0,0,0
ci1702199,0,0,0
ci1702200,0,0,0
ci1702201,0,0,0
ci1702202,0,0,0
ci1702203,0,0,0
ci1702204,0,0,0
ci1702205,0,0,0
ci1702206,0,0,0
ci1702207,0,0,0
ci1702208,0,0,0
ci1702209,0,0,0
ci1702210,0,0,0
ci1702211,0,0,0
ci1702212,0,0,0
ci1702213,0,0,8
ci1702214,0,0,0
ci1702215,0,0,0
ci1702216,0,0,0
ci1702217,0,0,0
ci1702218,0,0,0
ci1702219,0,0,0
ci1702220,0,0,0
ci1702221,0,0,0
ci1702222,1,0,2
ci1702223,0,0,0
ci1702224,0,0,4
ci1702225,0,0,0
ci1702226,0,0,0
ci1702227,0,0,1
ci1702228,0,0,0
ci1702229,0,0,0
ci1702230,0,0,4
ci1702231,0,0,0
ci1702232,0,0,0
ci1702233,0,0,0
ci1702234,0,0,0
ci1702235,0,0,0
ci1702236,0,0,0
ci1702237,0,0,0
ci1702238,0,0,0
ci1702239,0,0,0
ci1702240,0,0,0
ci1702241,0,0,0
ci1702242,0,0,0
ci1702243,0,0,0
ci1702244,0,0,0
ci1702245,0,0,0
ci1702246,0,0,0
ci1702247,0,0,0
ci1702248,0,0,0
ci1702249,0,0,0
ci1702250,0,0,0
ci1702251,0,0,0
ci1702252,0,0,0
ci1702253,0,0,0
ci1702254,0,0,0
ci1702255,0,0,0
ci1702256,0,0,0
ci1702257,0,0,0
ci1702258,0,0,0
ci1702259,0,0,0
ci1702260,0,0,0
ci1702261,0,0,0
ci1702262,0,0,0
ci1702263,0,0,0
ci1702264,0,0,0
ci1702265,0,0,0
ci1702266,0,0,0
ci1702267,0,0,0
ci1702268,0,0,0
ci1702269,0,0,0
ci1702270,0,0,0
ci1702271,0,0,0
ci1702272,0,0,2
ci1702273,0,0,0
ci1702274,0,0,0
ci1702275,1,0,10
ci1702276,0,0,0
ci1702277,0,0,0
ci1702278,0,0,0
ci1702279,0,0,0
ci1702280,0,0,0
ci1702281,0,0,0
ci1702282,0,0,0
ci1702283,0,1,0
ci1702284,0,0,0
ci1702285,0,0,0
ci1702286,0,0,0
ci1702287,0,0,0
ci1702288,0,0,0
ci1702289,0,0,0
ci1702290,0,0,0
ci1702291,0,0,0
ci1702292,0,0,0
ci1702293,0,0,1
ci1702294,0,0,0
ci1702295,0,0,0
ci1702296,0,0,0
ci1702297,0,0,0
ci1702298,0,0,0
ci1702299,0,0,0
ci1702300,0,0,9
ci1702301,0,0,0
ci1702302,0,0,0
ci1702303,0,0,0
ci1702304,1,1,0
ci1702305,0,0,0
ci1702306,0,0,0
ci1702307,0,0,20
ci1702308,0,0,0
ci1702309,0,0,0
ci1702310,0,0,0
ci1702311,0,0,0
ci1702312,0,0,6
ci1702313,0,0,0
ci1702314,0,0,0
ci1702315,0,0,0
ci1702316,0,0,0
ci1702317,0,0,0
ci1702318,0,0,0
ci1702319,0,0,6
ci1702320,0,0,0
ci1702321,0,0,0
ci1702322,0,0,0
ci1702323,0,0,0
ci1702324,0,0,0
ci1702325,0,0,0
ci1702326,0,0,0
ci1702327,0,0,0
ci1702328,0,0,0
ci1702329,0,0,0
