id,Date,Fire Details,TFS,Location,Civilian Impact,Sprinkler Systems,Smoke Alarms,Fire Alarms,Damages
1704971,2011-08-08,fr1704971,F11091132,loc1704971,ci1704971,sp1704971,sa1704971,fa1704971,d1704971
1704972,2011-08-21,fr1704972,F11096704,loc1704972,ci1704972,sp1704972,sa1704972,fa1704972,d1704972
1704973,2011-08-29,fr1704973,F11099698,loc1704973,ci1704973,sp1704973,sa1704973,fa1704973,d1704973
1704974,2011-09-04,fr1704974,F11102580,loc1704974,ci1704974,sp1704974,sa1704974,fa1704974,d1704974
1704975,2011-09-10,fr1704975,F11104902,loc1704975,ci1704975,sp1704975,sa1704975,fa1704975,d1704975
1704976,2011-08-10,fr1704976,F11091613,loc1704976,ci1704976,sp1704976,sa1704976,fa1704976,d1704976
1704977,2011-08-10,fr1704977,F11091810,loc1704977,ci1704977,sp1704977,sa1704977,fa1704977,d1704977
1704978,2011-08-12,fr1704978,F11092808,loc1704978,ci1704978,sp1704978,sa1704978,fa1704978,d1704978
1704979,2015-02-07,fr1704979,F15012275,loc1704979,ci1704979,sp1704979,sa1704979,fa1704979,d1704979
1704980,2013-06-05,fr1704980,F13043632,loc1704980,ci1704980,sp1704980,sa1704980,fa1704980,d1704980
1704981,2016-06-13,fr1704981,F16052695,loc1704981,ci1704981,sp1704981,sa1704981,fa1704981,d1704981
1704982,2013-06-14,fr1704982,F13046317,loc1704982,ci1704982,sp1704982,sa1704982,fa1704982,d1704982
1704983,2017-03-07,fr1704983,F17021371,loc1704983,ci1704983,sp1704983,sa1704983,fa1704983,d1704983
1704984,2015-08-21,fr1704984,F15078327,loc1704984,ci1704984,sp1704984,sa1704984,fa1704984,d1704984
1704985,2011-08-16,fr1704985,F11094393,loc1704985,ci1704985,sp1704985,sa1704985,fa1704985,d1704985
1704986,2011-08-17,fr1704986,F11094512,loc1704986,ci1704986,sp1704986,sa1704986,fa1704986,d1704986
1704987,2011-08-17,fr1704987,F11094689,loc1704987,ci1704987,sp1704987,sa1704987,fa1704987,d1704987
1704988,2011-08-18,fr1704988,F11095070,loc1704988,ci1704988,sp1704988,sa1704988,fa1704988,d1704988
1704989,2011-08-24,fr1704989,F11097814,loc1704989,ci1704989,sp1704989,sa1704989,fa1704989,d1704989
1704990,2015-06-10,fr1704990,F15053615,loc1704990,ci1704990,sp1704990,sa1704990,fa1704990,d1704990
1704991,2011-08-24,fr1704991,F11097964,loc1704991,ci1704991,sp1704991,sa1704991,fa1704991,d1704991
1704992,2011-08-26,fr1704992,F11098670,loc1704992,ci1704992,sp1704992,sa1704992,fa1704992,d1704992
1704993,2011-08-27,fr1704993,F11098834,loc1704993,ci1704993,sp1704993,sa1704993,fa1704993,d1704993
1704994,2014-05-04,fr1704994,F14038450,loc1704994,ci1704994,sp1704994,sa1704994,fa1704994,d1704994
1704995,2014-05-04,fr1704995,F14038504,loc1704995,ci1704995,sp1704995,sa1704995,fa1704995,d1704995
1704996,2014-05-06,fr1704996,F14038853,loc1704996,ci1704996,sp1704996,sa1704996,fa1704996,d1704996
1704997,2016-09-07,fr1704997,F16083368,loc1704997,ci1704997,sp1704997,sa1704997,fa1704997,d1704997
1704998,2016-09-07,fr1704998,F16083782,loc1704998,ci1704998,sp1704998,sa1704998,fa1704998,d1704998
1704999,2016-09-07,fr1704999,F16083811,loc1704999,ci1704999,sp1704999,sa1704999,fa1704999,d1704999
1705000,2012-11-16,fr1705000,F12112219,loc1705000,ci1705000,sp1705000,sa1705000,fa1705000,d1705000
1705001,2016-04-28,fr1705001,F16036919,loc1705001,ci1705001,sp1705001,sa1705001,fa1705001,d1705001
1705002,2015-12-06,fr1705002,F15112809,loc1705002,ci1705002,sp1705002,sa1705002,fa1705002,d1705002
1705003,2014-10-31,fr1705003,F14095719,loc1705003,ci1705003,sp1705003,sa1705003,fa1705003,d1705003
1705004,2015-06-11,fr1705004,F15053963,loc1705004,ci1705004,sp1705004,sa1705004,fa1705004,d1705004
1705005,2016-12-28,fr1705005,F16121035,loc1705005,ci1705005,sp1705005,sa1705005,fa1705005,d1705005
1705006,2016-12-29,fr1705006,F16121293,loc1705006,ci1705006,sp1705006,sa1705006,fa1705006,d1705006
1705007,2015-06-12,fr1705007,F15054360,loc1705007,ci1705007,sp1705007,sa1705007,fa1705007,d1705007
1705008,2011-08-28,fr1705008,F11099260,loc1705008,ci1705008,sp1705008,sa1705008,fa1705008,d1705008
1705009,2011-08-30,fr1705009,F11100435,loc1705009,ci1705009,sp1705009,sa1705009,fa1705009,d1705009
1705010,2011-08-31,fr1705010,F11100799,loc1705010,ci1705010,sp1705010,sa1705010,fa1705010,d1705010
1705011,2011-09-04,fr1705011,F11102336,loc1705011,ci1705011,sp1705011,sa1705011,fa1705011,d1705011
1705012,2011-09-04,fr1705012,F11102490,loc1705012,ci1705012,sp1705012,sa1705012,fa1705012,d1705012
1705013,2011-09-11,fr1705013,F11105250,loc1705013,ci1705013,sp1705013,sa1705013,fa1705013,d1705013
1705014,2017-04-10,fr1705014,F17032160,loc1705014,ci1705014,sp1705014,sa1705014,fa1705014,d1705014
1705015,2017-01-16,fr1705015,F17005431,loc1705015,ci1705015,sp1705015,sa1705015,fa1705015,d1705015
1705016,2017-01-17,fr1705016,F17005518,loc1705016,ci1705016,sp1705016,sa1705016,fa1705016,d1705016
1705017,2013-05-24,fr1705017,F13039810,loc1705017,ci1705017,sp1705017,sa1705017,fa1705017,d1705017
1705018,2013-05-25,fr1705018,F13040055,loc1705018,ci1705018,sp1705018,sa1705018,fa1705018,d1705018
1705019,2015-02-02,fr1705019,F15010593,loc1705019,ci1705019,sp1705019,sa1705019,fa1705019,d1705019
1705020,2016-06-09,fr1705020,F16051577,loc1705020,ci1705020,sp1705020,sa1705020,fa1705020,d1705020
1705021,2012-12-10,fr1705021,F12118828,loc1705021,ci1705021,sp1705021,sa1705021,fa1705021,d1705021
1705022,2012-12-10,fr1705022,F12119005,loc1705022,ci1705022,sp1705022,sa1705022,fa1705022,d1705022
1705023,2016-06-10,fr1705023,F16051816,loc1705023,ci1705023,sp1705023,sa1705023,fa1705023,d1705023
1705024,2015-08-22,fr1705024,F15078731,loc1705024,ci1705024,sp1705024,sa1705024,fa1705024,d1705024
1705025,2014-05-07,fr1705025,F14039388,loc1705025,ci1705025,sp1705025,sa1705025,fa1705025,d1705025
1705026,2013-05-26,fr1705026,F13040271,loc1705026,ci1705026,sp1705026,sa1705026,fa1705026,d1705026
1705027,2013-05-27,fr1705027,F13040478,loc1705027,ci1705027,sp1705027,sa1705027,fa1705027,d1705027
1705028,2013-05-27,fr1705028,F13040549,loc1705028,ci1705028,sp1705028,sa1705028,fa1705028,d1705028
1705029,2014-05-08,fr1705029,F14039696,loc1705029,ci1705029,sp1705029,sa1705029,fa1705029,d1705029
1705030,2014-05-09,fr1705030,F14039839,loc1705030,ci1705030,sp1705030,sa1705030,fa1705030,d1705030
1705031,2014-05-09,fr1705031,F14039902,loc1705031,ci1705031,sp1705031,sa1705031,fa1705031,d1705031
1705032,2014-05-09,fr1705032,F14040038,loc1705032,ci1705032,sp1705032,sa1705032,fa1705032,d1705032
1705033,2015-02-03,fr1705033,F15010896,loc1705033,ci1705033,sp1705033,sa1705033,fa1705033,d1705033
1705034,2016-11-22,fr1705034,F16108757,loc1705034,ci1705034,sp1705034,sa1705034,fa1705034,d1705034
1705035,2015-08-23,fr1705035,F15078956,loc1705035,ci1705035,sp1705035,sa1705035,fa1705035,d1705035
1705036,2015-08-24,fr1705036,F15079151,loc1705036,ci1705036,sp1705036,sa1705036,fa1705036,d1705036
1705037,2014-05-10,fr1705037,F14040205,loc1705037,ci1705037,sp1705037,sa1705037,fa1705037,d1705037
1705038,2014-05-11,fr1705038,F14040560,loc1705038,ci1705038,sp1705038,sa1705038,fa1705038,d1705038
1705039,2013-05-30,fr1705039,F13041745,loc1705039,ci1705039,sp1705039,sa1705039,fa1705039,d1705039
1705040,2017-05-28,fr1705040,F17048335,loc1705040,ci1705040,sp1705040,sa1705040,fa1705040,d1705040
1705041,2013-05-31,fr1705041,F13042089,loc1705041,ci1705041,sp1705041,sa1705041,fa1705041,d1705041
1705042,2016-02-06,fr1705042,F16011495,loc1705042,ci1705042,sp1705042,sa1705042,fa1705042,d1705042
1705043,2016-02-07,fr1705043,F16011729,loc1705043,ci1705043,sp1705043,sa1705043,fa1705043,d1705043
1705044,2014-05-12,fr1705044,F14040893,loc1705044,ci1705044,sp1705044,sa1705044,fa1705044,d1705044
1705045,2015-08-25,fr1705045,F15079648,loc1705045,ci1705045,sp1705045,sa1705045,fa1705045,d1705045
1705046,2015-02-06,fr1705046,F15011900,loc1705046,ci1705046,sp1705046,sa1705046,fa1705046,d1705046
1705047,2013-06-01,fr1705047,F13042567,loc1705047,ci1705047,sp1705047,sa1705047,fa1705047,d1705047
1705048,2015-02-07,fr1705048,F15012232,loc1705048,ci1705048,sp1705048,sa1705048,fa1705048,d1705048
1705049,2016-09-09,fr1705049,F16084400,loc1705049,ci1705049,sp1705049,sa1705049,fa1705049,d1705049
1705050,2014-05-14,fr1705050,F14041322,loc1705050,ci1705050,sp1705050,sa1705050,fa1705050,d1705050
1705051,2014-05-14,fr1705051,F14041432,loc1705051,ci1705051,sp1705051,sa1705051,fa1705051,d1705051
1705052,2013-06-04,fr1705052,F13043232,loc1705052,ci1705052,sp1705052,sa1705052,fa1705052,d1705052
1705053,2013-06-04,fr1705053,F13043242,loc1705053,ci1705053,sp1705053,sa1705053,fa1705053,d1705053
1705054,2013-06-04,fr1705054,F13043413,loc1705054,ci1705054,sp1705054,sa1705054,fa1705054,d1705054
1705055,2015-02-09,fr1705055,F15012940,loc1705055,ci1705055,sp1705055,sa1705055,fa1705055,d1705055
1705056,2013-06-05,fr1705056,F13043584,loc1705056,ci1705056,sp1705056,sa1705056,fa1705056,d1705056
1705057,2012-11-23,fr1705057,F12114274,loc1705057,ci1705057,sp1705057,sa1705057,fa1705057,d1705057
1705058,2015-06-12,fr1705058,F15054489,loc1705058,ci1705058,sp1705058,sa1705058,fa1705058,d1705058
1705059,2015-06-13,fr1705059,F15054565,loc1705059,ci1705059,sp1705059,sa1705059,fa1705059,d1705059
1705060,2013-12-30,fr1705060,F13112876,loc1705060,ci1705060,sp1705060,sa1705060,fa1705060,d1705060
1705061,2016-08-06,fr1705061,F16072285,loc1705061,ci1705061,sp1705061,sa1705061,fa1705061,d1705061
1705062,2016-10-26,fr1705062,F16099982,loc1705062,ci1705062,sp1705062,sa1705062,fa1705062,d1705062
1705063,2016-10-27,fr1705063,F16100106,loc1705063,ci1705063,sp1705063,sa1705063,fa1705063,d1705063
1705064,2014-01-02,fr1705064,F14000386,loc1705064,ci1705064,sp1705064,sa1705064,fa1705064,d1705064
1705065,2016-05-01,fr1705065,F16037985,loc1705065,ci1705065,sp1705065,sa1705065,fa1705065,d1705065
1705066,2014-06-20,fr1705066,F14053162,loc1705066,ci1705066,sp1705066,sa1705066,fa1705066,d1705066
1705067,2016-06-24,fr1705067,F16056916,loc1705067,ci1705067,sp1705067,sa1705067,fa1705067,d1705067
1705068,2012-05-11,fr1705068,F12052049,loc1705068,ci1705068,sp1705068,sa1705068,fa1705068,d1705068
1705069,2013-08-07,fr1705069,F13064491,loc1705069,ci1705069,sp1705069,sa1705069,fa1705069,d1705069
1705070,2017-04-15,fr1705070,F17033954,loc1705070,ci1705070,sp1705070,sa1705070,fa1705070,d1705070
1705071,2014-06-27,fr1705071,F14055581,loc1705071,ci1705071,sp1705071,sa1705071,fa1705071,d1705071
1705072,2013-06-05,fr1705072,F13043702,loc1705072,ci1705072,sp1705072,sa1705072,fa1705072,d1705072
1705073,2013-06-05,fr1705073,F13043723,loc1705073,ci1705073,sp1705073,sa1705073,fa1705073,d1705073
1705074,2013-06-06,fr1705074,F13043825,loc1705074,ci1705074,sp1705074,sa1705074,fa1705074,d1705074
1705075,2014-05-16,fr1705075,F14042016,loc1705075,ci1705075,sp1705075,sa1705075,fa1705075,d1705075
1705076,2015-02-11,fr1705076,F15013479,loc1705076,ci1705076,sp1705076,sa1705076,fa1705076,d1705076
1705077,2013-06-07,fr1705077,F13044271,loc1705077,ci1705077,sp1705077,sa1705077,fa1705077,d1705077
1705078,2014-05-18,fr1705078,F14042665,loc1705078,ci1705078,sp1705078,sa1705078,fa1705078,d1705078
1705079,2016-06-13,fr1705079,F16052793,loc1705079,ci1705079,sp1705079,sa1705079,fa1705079,d1705079
1705080,2016-06-13,fr1705080,F16052987,loc1705080,ci1705080,sp1705080,sa1705080,fa1705080,d1705080
1705081,2016-09-11,fr1705081,F16084918,loc1705081,ci1705081,sp1705081,sa1705081,fa1705081,d1705081
1705082,2016-09-11,fr1705082,F16084948,loc1705082,ci1705082,sp1705082,sa1705082,fa1705082,d1705082
1705083,2017-01-19,fr1705083,F17006328,loc1705083,ci1705083,sp1705083,sa1705083,fa1705083,d1705083
1705084,2012-05-02,fr1705084,F12048134,loc1705084,ci1705084,sp1705084,sa1705084,fa1705084,d1705084
1705085,2013-08-06,fr1705085,F13064331,loc1705085,ci1705085,sp1705085,sa1705085,fa1705085,d1705085
1705086,2012-05-14,fr1705086,F12053404,loc1705086,ci1705086,sp1705086,sa1705086,fa1705086,d1705086
1705087,2015-09-30,fr1705087,F15091431,loc1705087,ci1705087,sp1705087,sa1705087,fa1705087,d1705087
1705088,2015-03-21,fr1705088,F15027625,loc1705088,ci1705088,sp1705088,sa1705088,fa1705088,d1705088
1705089,2012-05-22,fr1705089,F12056623,loc1705089,ci1705089,sp1705089,sa1705089,fa1705089,d1705089
1705090,2015-02-12,fr1705090,F15013717,loc1705090,ci1705090,sp1705090,sa1705090,fa1705090,d1705090
1705091,2015-08-29,fr1705091,F15080692,loc1705091,ci1705091,sp1705091,sa1705091,fa1705091,d1705091
1705092,2014-05-19,fr1705092,F14043043,loc1705092,ci1705092,sp1705092,sa1705092,fa1705092,d1705092
1705093,2014-05-19,fr1705093,F14043067,loc1705093,ci1705093,sp1705093,sa1705093,fa1705093,d1705093
1705094,2014-05-20,fr1705094,F14043231,loc1705094,ci1705094,sp1705094,sa1705094,fa1705094,d1705094
1705095,2013-06-10,fr1705095,F13045219,loc1705095,ci1705095,sp1705095,sa1705095,fa1705095,d1705095
1705096,2016-02-11,fr1705096,F16012710,loc1705096,ci1705096,sp1705096,sa1705096,fa1705096,d1705096
1705097,2016-02-11,fr1705097,F16012903,loc1705097,ci1705097,sp1705097,sa1705097,fa1705097,d1705097
1705098,2014-05-21,fr1705098,F14043431,loc1705098,ci1705098,sp1705098,sa1705098,fa1705098,d1705098
1705099,2014-05-21,fr1705099,F14043622,loc1705099,ci1705099,sp1705099,sa1705099,fa1705099,d1705099
1705100,2014-05-21,fr1705100,F14043646,loc1705100,ci1705100,sp1705100,sa1705100,fa1705100,d1705100
1705101,2014-05-22,fr1705101,F14043884,loc1705101,ci1705101,sp1705101,sa1705101,fa1705101,d1705101
1705102,2016-06-14,fr1705102,F16053213,loc1705102,ci1705102,sp1705102,sa1705102,fa1705102,d1705102
1705103,2015-08-31,fr1705103,F15081352,loc1705103,ci1705103,sp1705103,sa1705103,fa1705103,d1705103
1705104,2015-08-31,fr1705104,F15081365,loc1705104,ci1705104,sp1705104,sa1705104,fa1705104,d1705104
1705105,2016-06-16,fr1705105,F16053646,loc1705105,ci1705105,sp1705105,sa1705105,fa1705105,d1705105
1705106,2017-03-07,fr1705106,F17021358,loc1705106,ci1705106,sp1705106,sa1705106,fa1705106,d1705106
1705107,2015-02-14,fr1705107,F15014657,loc1705107,ci1705107,sp1705107,sa1705107,fa1705107,d1705107
1705108,2016-05-01,fr1705108,F16038058,loc1705108,ci1705108,sp1705108,sa1705108,fa1705108,d1705108
1705109,2015-06-16,fr1705109,F15055517,loc1705109,ci1705109,sp1705109,sa1705109,fa1705109,d1705109
1705110,2014-01-04,fr1705110,F14001452,loc1705110,ci1705110,sp1705110,sa1705110,fa1705110,d1705110
1705111,2014-01-04,fr1705111,F14001483,loc1705111,ci1705111,sp1705111,sa1705111,fa1705111,d1705111
1705112,2014-01-07,fr1705112,F14003198,loc1705112,ci1705112,sp1705112,sa1705112,fa1705112,d1705112
1705113,2016-10-27,fr1705113,F16100358,loc1705113,ci1705113,sp1705113,sa1705113,fa1705113,d1705113
1705114,2014-11-05,fr1705114,F14097252,loc1705114,ci1705114,sp1705114,sa1705114,fa1705114,d1705114
1705115,2012-12-03,fr1705115,F12116985,loc1705115,ci1705115,sp1705115,sa1705115,fa1705115,d1705115
1705116,2014-01-04,fr1705116,F14002013,loc1705116,ci1705116,sp1705116,sa1705116,fa1705116,d1705116
1705117,2015-12-09,fr1705117,F15113816,loc1705117,ci1705117,sp1705117,sa1705117,fa1705117,d1705117
1705118,2015-02-15,fr1705118,F15015191,loc1705118,ci1705118,sp1705118,sa1705118,fa1705118,d1705118
1705119,2016-09-12,fr1705119,F16085397,loc1705119,ci1705119,sp1705119,sa1705119,fa1705119,d1705119
1705120,2013-06-18,fr1705120,F13047360,loc1705120,ci1705120,sp1705120,sa1705120,fa1705120,d1705120
1705121,2017-04-12,fr1705121,F17033044,loc1705121,ci1705121,sp1705121,sa1705121,fa1705121,d1705121
1705122,2015-09-02,fr1705122,F15082041,loc1705122,ci1705122,sp1705122,sa1705122,fa1705122,d1705122
1705123,2017-01-30,fr1705123,F17009719,loc1705123,ci1705123,sp1705123,sa1705123,fa1705123,d1705123
1705124,2012-05-29,fr1705124,F12059772,loc1705124,ci1705124,sp1705124,sa1705124,fa1705124,d1705124
1705125,2014-07-21,fr1705125,F14062932,loc1705125,ci1705125,sp1705125,sa1705125,fa1705125,d1705125
1705126,2013-09-13,fr1705126,F13075446,loc1705126,ci1705126,sp1705126,sa1705126,fa1705126,d1705126
1705127,2014-08-15,fr1705127,F14070913,loc1705127,ci1705127,sp1705127,sa1705127,fa1705127,d1705127
1705128,2012-07-13,fr1705128,F12074655,loc1705128,ci1705128,sp1705128,sa1705128,fa1705128,d1705128
1705129,2012-06-02,fr1705129,F12061412,loc1705129,ci1705129,sp1705129,sa1705129,fa1705129,d1705129
1705130,2014-05-25,fr1705130,F14044576,loc1705130,ci1705130,sp1705130,sa1705130,fa1705130,d1705130
1705131,2014-05-25,fr1705131,F14044581,loc1705131,ci1705131,sp1705131,sa1705131,fa1705131,d1705131
1705132,2014-05-25,fr1705132,F14044741,loc1705132,ci1705132,sp1705132,sa1705132,fa1705132,d1705132
1705133,2014-05-26,fr1705133,F14044912,loc1705133,ci1705133,sp1705133,sa1705133,fa1705133,d1705133
1705134,2014-05-26,fr1705134,F14044913,loc1705134,ci1705134,sp1705134,sa1705134,fa1705134,d1705134
1705135,2014-01-05,fr1705135,F14002388,loc1705135,ci1705135,sp1705135,sa1705135,fa1705135,d1705135
1705136,2017-02-18,fr1705136,F17015662,loc1705136,ci1705136,sp1705136,sa1705136,fa1705136,d1705136
1705137,2016-12-29,fr1705137,F16121407,loc1705137,ci1705137,sp1705137,sa1705137,fa1705137,d1705137
1705138,2015-06-18,fr1705138,F15056232,loc1705138,ci1705138,sp1705138,sa1705138,fa1705138,d1705138
1705139,2012-12-08,fr1705139,F12118338,loc1705139,ci1705139,sp1705139,sa1705139,fa1705139,d1705139
1705140,2014-01-07,fr1705140,F14003086,loc1705140,ci1705140,sp1705140,sa1705140,fa1705140,d1705140
1705141,2015-06-18,fr1705141,F15056443,loc1705141,ci1705141,sp1705141,sa1705141,fa1705141,d1705141
1705142,2016-05-02,fr1705142,F16038216,loc1705142,ci1705142,sp1705142,sa1705142,fa1705142,d1705142
1705143,2012-12-08,fr1705143,F12118483,loc1705143,ci1705143,sp1705143,sa1705143,fa1705143,d1705143
1705144,2012-06-03,fr1705144,F12061777,loc1705144,ci1705144,sp1705144,sa1705144,fa1705144,d1705144
1705145,2012-06-04,fr1705145,F12062196,loc1705145,ci1705145,sp1705145,sa1705145,fa1705145,d1705145
1705146,2012-06-06,fr1705146,F12062935,loc1705146,ci1705146,sp1705146,sa1705146,fa1705146,d1705146
1705147,2017-01-30,fr1705147,F17009829,loc1705147,ci1705147,sp1705147,sa1705147,fa1705147,d1705147
1705148,2012-06-13,fr1705148,F12064911,loc1705148,ci1705148,sp1705148,sa1705148,fa1705148,d1705148
1705149,2017-05-14,fr1705149,F17043547,loc1705149,ci1705149,sp1705149,sa1705149,fa1705149,d1705149
1705150,2015-04-08,fr1705150,F15032728,loc1705150,ci1705150,sp1705150,sa1705150,fa1705150,d1705150
1705151,2013-09-24,fr1705151,F13078964,loc1705151,ci1705151,sp1705151,sa1705151,fa1705151,d1705151
1705152,2013-09-25,fr1705152,F13079085,loc1705152,ci1705152,sp1705152,sa1705152,fa1705152,d1705152
1705153,2012-06-30,fr1705153,F12070549,loc1705153,ci1705153,sp1705153,sa1705153,fa1705153,d1705153
1705154,2012-06-30,fr1705154,F12070601,loc1705154,ci1705154,sp1705154,sa1705154,fa1705154,d1705154
1705155,2014-05-28,fr1705155,F14045495,loc1705155,ci1705155,sp1705155,sa1705155,fa1705155,d1705155
1705156,2013-06-25,fr1705156,F13049629,loc1705156,ci1705156,sp1705156,sa1705156,fa1705156,d1705156
1705157,2014-06-08,fr1705157,F14049112,loc1705157,ci1705157,sp1705157,sa1705157,fa1705157,d1705157
1705158,2017-07-09,fr1705158,F17063960,loc1705158,ci1705158,sp1705158,sa1705158,fa1705158,d1705158
1705159,2013-07-13,fr1705159,F13056617,loc1705159,ci1705159,sp1705159,sa1705159,fa1705159,d1705159
1705160,2015-02-16,fr1705160,F15015669,loc1705160,ci1705160,sp1705160,sa1705160,fa1705160,d1705160
1705161,2013-06-19,fr1705161,F13047588,loc1705161,ci1705161,sp1705161,sa1705161,fa1705161,d1705161
1705162,2013-06-19,fr1705162,F13047600,loc1705162,ci1705162,sp1705162,sa1705162,fa1705162,d1705162
1705163,2016-06-16,fr1705163,F16053880,loc1705163,ci1705163,sp1705163,sa1705163,fa1705163,d1705163
1705164,2016-11-26,fr1705164,F16109942,loc1705164,ci1705164,sp1705164,sa1705164,fa1705164,d1705164
1705165,2013-06-21,fr1705165,F13048415,loc1705165,ci1705165,sp1705165,sa1705165,fa1705165,d1705165
1705166,2013-06-22,fr1705166,F13048480,loc1705166,ci1705166,sp1705166,sa1705166,fa1705166,d1705166
1705167,2015-12-11,fr1705167,F15114372,loc1705167,ci1705167,sp1705167,sa1705167,fa1705167,d1705167
1705168,2014-01-07,fr1705168,F14003297,loc1705168,ci1705168,sp1705168,sa1705168,fa1705168,d1705168
1705169,2016-08-09,fr1705169,F16073441,loc1705169,ci1705169,sp1705169,sa1705169,fa1705169,d1705169
1705170,2016-08-09,fr1705170,F16073537,loc1705170,ci1705170,sp1705170,sa1705170,fa1705170,d1705170
1705171,2012-12-10,fr1705171,F12119055,loc1705171,ci1705171,sp1705171,sa1705171,fa1705171,d1705171
1705172,2017-06-07,fr1705172,F17052102,loc1705172,ci1705172,sp1705172,sa1705172,fa1705172,d1705172
1705173,2017-05-09,fr1705173,F17041952,loc1705173,ci1705173,sp1705173,sa1705173,fa1705173,d1705173
1705174,2014-05-27,fr1705174,F14045435,loc1705174,ci1705174,sp1705174,sa1705174,fa1705174,d1705174
1705175,2014-05-28,fr1705175,F14045498,loc1705175,ci1705175,sp1705175,sa1705175,fa1705175,d1705175
1705176,2015-02-16,fr1705176,F15015769,loc1705176,ci1705176,sp1705176,sa1705176,fa1705176,d1705176
