id,sp_operation,sp_presence
sp1709283,,
sp1709284,8,3
sp1709285,,
sp1709286,1,1
sp1709287,8,3
sp1709288,8,3
sp1709289,8,3
sp1709290,3,1
sp1709291,8,3
sp1709292,8,3
sp1709293,1,1
sp1709294,8,3
sp1709295,8,3
sp1709296,8,3
sp1709297,2,1
sp1709298,8,9
sp1709299,9,9
sp1709300,3,1
sp1709301,4,9
sp1709302,8,3
sp1709303,8,3
sp1709304,8,3
sp1709305,,
sp1709306,9,9
sp1709307,2,1
sp1709308,5,9
sp1709309,9,9
sp1709310,8,3
sp1709311,8,3
sp1709312,9,9
sp1709313,8,3
sp1709314,8,3
sp1709315,2,2
sp1709316,2,2
sp1709317,1,1
sp1709318,3,2
sp1709319,8,3
sp1709320,8,3
sp1709321,8,3
sp1709322,8,3
sp1709323,8,3
sp1709324,8,9
sp1709325,8,3
sp1709326,,
sp1709327,8,3
sp1709328,8,3
sp1709329,8,3
sp1709330,8,3
sp1709331,1,1
sp1709332,8,9
sp1709333,2,9
sp1709334,3,1
sp1709335,1,1
sp1709336,2,1
sp1709337,9,9
sp1709338,8,3
sp1709339,8,3
sp1709340,1,1
sp1709341,8,3
sp1709342,8,9
sp1709343,8,3
sp1709344,8,3
sp1709345,9,9
sp1709346,5,9
sp1709347,8,3
sp1709348,8,3
sp1709349,8,3
sp1709350,1,1
sp1709351,1,1
sp1709352,8,3
sp1709353,8,9
sp1709354,8,3
sp1709355,1,1
sp1709356,8,3
sp1709357,8,3
sp1709358,1,1
sp1709359,5,2
sp1709360,8,3
sp1709361,8,3
sp1709362,8,3
sp1709363,8,3
sp1709364,8,3
sp1709365,2,2
sp1709366,8,3
sp1709367,8,3
sp1709368,8,3
sp1709369,3,1
sp1709370,,
sp1709371,8,3
sp1709372,8,3
sp1709373,8,3
sp1709374,2,1
sp1709375,8,3
sp1709376,8,3
sp1709377,8,3
sp1709378,8,3
sp1709379,8,3
sp1709380,4,9
sp1709381,3,2
sp1709382,2,2
sp1709383,8,3
sp1709384,8,3
sp1709385,8,3
sp1709386,8,3
sp1709387,8,9
sp1709388,8,3
sp1709389,8,3
sp1709390,8,3
sp1709391,9,9
sp1709392,8,3
sp1709393,8,3
sp1709394,8,3
sp1709395,8,3
sp1709396,8,3
sp1709397,8,3
sp1709398,8,3
sp1709399,1,1
sp1709400,8,3
sp1709401,3,1
sp1709402,8,9
sp1709403,8,3
sp1709404,2,2
sp1709405,8,3
sp1709406,8,9
sp1709407,8,3
sp1709408,8,3
sp1709409,8,3
sp1709410,8,3
sp1709411,8,9
sp1709412,8,9
sp1709413,8,3
sp1709414,8,3
sp1709415,,
sp1709416,8,3
sp1709417,8,3
sp1709418,8,3
sp1709419,8,3
sp1709420,8,3
sp1709421,8,3
sp1709422,8,3
sp1709423,2,2
sp1709424,,
sp1709425,8,3
sp1709426,,
sp1709427,8,3
sp1709428,8,3
sp1709429,,
sp1709430,2,2
sp1709431,,
sp1709432,2,2
sp1709433,1,1
sp1709434,2,2
sp1709435,2,2
sp1709436,8,3
sp1709437,8,3
sp1709438,2,2
sp1709439,8,3
sp1709440,8,3
sp1709441,8,3
sp1709442,,
sp1709443,,
sp1709444,8,3
sp1709445,8,3
sp1709446,8,3
sp1709447,1,1
sp1709448,2,2
sp1709449,8,3
sp1709450,8,3
sp1709451,8,3
sp1709452,,
sp1709453,,
sp1709454,8,3
sp1709455,8,3
sp1709456,9,9
sp1709457,9,9
sp1709458,2,1
sp1709459,8,3
sp1709460,8,3
sp1709461,,
sp1709462,8,3
sp1709463,2,2
sp1709464,8,3
sp1709465,3,1
sp1709466,8,3
sp1709467,8,3
sp1709468,8,3
sp1709469,3,2
sp1709470,9,9
sp1709471,8,3
sp1709472,2,9
sp1709473,8,3
sp1709474,8,3
sp1709475,3,1
sp1709476,8,3
sp1709477,9,9
sp1709478,2,3
sp1709479,8,3
sp1709480,,
sp1709481,8,3
sp1709482,9,9
sp1709483,2,2
sp1709484,8,3
sp1709485,8,3
sp1709486,8,3
sp1709487,8,3
sp1709488,8,3
sp1709489,8,3
sp1709490,2,1
sp1709491,2,1
sp1709492,8,3
sp1709493,9,9
sp1709494,9,9
sp1709495,8,3
sp1709496,8,3
sp1709497,8,3
sp1709498,8,3
sp1709499,8,3
sp1709500,,
sp1709501,8,3
sp1709502,8,3
sp1709503,2,2
sp1709504,8,3
sp1709505,2,9
sp1709506,8,3
sp1709507,8,3
sp1709508,8,3
sp1709509,8,3
sp1709510,8,3
sp1709511,8,3
sp1709512,9,9
sp1709513,8,3
sp1709514,8,3
sp1709515,9,9
sp1709516,5,2
sp1709517,,
sp1709518,8,3
sp1709519,8,3
sp1709520,8,3
sp1709521,8,3
sp1709522,3,9
sp1709523,9,9
sp1709524,8,3
sp1709525,,
sp1709526,8,9
sp1709527,8,3
sp1709528,8,3
sp1709529,8,3
sp1709530,8,3
sp1709531,2,2
sp1709532,8,3
sp1709533,1,1
sp1709534,8,9
sp1709535,8,3
sp1709536,2,2
sp1709537,8,1
sp1709538,8,3
sp1709539,8,3
sp1709540,3,9
sp1709541,8,3
sp1709542,8,3
sp1709543,8,3
sp1709544,4,9
sp1709545,8,3
sp1709546,8,3
sp1709547,8,3
sp1709548,8,3
sp1709549,2,9
sp1709550,8,3
sp1709551,8,3
sp1709552,8,3
sp1709553,8,3
sp1709554,8,3
sp1709555,9,9
sp1709556,8,3
sp1709557,8,3
sp1709558,8,3
sp1709559,8,3
sp1709560,8,3
sp1709561,8,3
sp1709562,8,3
sp1709563,2,1
sp1709564,2,9
sp1709565,8,3
sp1709566,8,3
sp1709567,8,3
sp1709568,8,3
sp1709569,8,3
sp1709570,,
sp1709571,9,9
sp1709572,2,1
sp1709573,9,9
sp1709574,8,3
sp1709575,8,3
sp1709576,8,3
sp1709577,,
sp1709578,8,3
sp1709579,,
sp1709580,8,3
sp1709581,2,1
sp1709582,2,2
sp1709583,2,2
sp1709584,2,2
sp1709585,2,2
sp1709586,8,3
sp1709587,8,3
sp1709588,8,3
sp1709589,8,3
sp1709590,8,3
sp1709591,8,3
sp1709592,8,3
sp1709593,8,3
sp1709594,1,1
sp1709595,8,9
sp1709596,1,2
sp1709597,2,1
sp1709598,8,3
sp1709599,8,3
sp1709600,8,9
sp1709601,8,3
sp1709602,8,3
sp1709603,8,3
sp1709604,8,3
sp1709605,8,3
sp1709606,8,3
sp1709607,2,1
sp1709608,8,3
sp1709609,8,3
sp1709610,9,9
sp1709611,8,3
sp1709612,2,1
sp1709613,2,2
sp1709614,8,3
sp1709615,8,3
sp1709616,8,3
sp1709617,8,3
sp1709618,2,2
sp1709619,2,2
sp1709620,3,2
sp1709621,3,9
sp1709622,1,2
sp1709623,9,9
sp1709624,8,3
sp1709625,1,1
sp1709626,5,1
sp1709627,8,3
sp1709628,8,3
sp1709629,9,3
sp1709630,8,3
sp1709631,8,3
sp1709632,8,9
sp1709633,,
sp1709634,8,3
sp1709635,9,9
sp1709636,8,3
sp1709637,8,3
sp1709638,8,3
sp1709639,8,3
sp1709640,8,3
sp1709641,8,3
sp1709642,9,1
sp1709643,8,3
sp1709644,8,3
sp1709645,8,3
sp1709646,8,3
sp1709647,2,2
sp1709648,2,1
sp1709649,8,3
sp1709650,2,1
sp1709651,8,3
sp1709652,2,9
sp1709653,8,3
sp1709654,9,9
sp1709655,8,3
sp1709656,1,1
sp1709657,8,3
sp1709658,3,3
sp1709659,9,9
sp1709660,8,3
sp1709661,9,9
sp1709662,9,9
sp1709663,8,3
sp1709664,8,2
sp1709665,3,9
sp1709666,8,3
sp1709667,8,3
sp1709668,8,3
sp1709669,8,3
sp1709670,4,9
sp1709671,8,3
sp1709672,8,3
sp1709673,8,3
sp1709674,8,3
sp1709675,8,3
sp1709676,8,3
sp1709677,8,3
sp1709678,8,3
sp1709679,8,3
sp1709680,2,2
sp1709681,8,9
sp1709682,8,3
sp1709683,8,3
sp1709684,9,9
sp1709685,8,3
sp1709686,8,3
sp1709687,8,3
sp1709688,5,9
sp1709689,8,3
sp1709690,2,2
sp1709691,2,9
sp1709692,9,9
sp1709693,1,2
sp1709694,8,3
sp1709695,8,3
sp1709696,8,3
sp1709697,,
sp1709698,2,2
sp1709699,8,3
sp1709700,8,3
sp1709701,8,3
sp1709702,2,2
sp1709703,8,3
sp1709704,9,9
sp1709705,8,3
sp1709706,9,3
sp1709707,8,3
sp1709708,2,2
sp1709709,8,3
sp1709710,8,3
sp1709711,9,9
sp1709712,2,1
sp1709713,2,9
sp1709714,2,9
sp1709715,8,3
sp1709716,3,9
sp1709717,4,9
sp1709718,2,1
sp1709719,8,3
sp1709720,8,3
sp1709721,8,3
sp1709722,9,9
sp1709723,,
sp1709724,2,9
sp1709725,8,3
sp1709726,,
sp1709727,8,3
sp1709728,8,3
sp1709729,8,3
sp1709730,3,1
sp1709731,8,3
sp1709732,8,3
sp1709733,8,3
sp1709734,8,3
sp1709735,8,3
sp1709736,8,3
sp1709737,2,2
sp1709738,8,3
sp1709739,8,3
sp1709740,8,3
sp1709741,8,3
sp1709742,2,1
sp1709743,8,3
sp1709744,8,3
sp1709745,8,3
sp1709746,8,3
sp1709747,8,3
sp1709748,8,3
sp1709749,2,1
sp1709750,9,1
sp1709751,9,9
sp1709752,2,2
sp1709753,8,3
sp1709754,3,1
sp1709755,8,2
sp1709756,8,3
sp1709757,8,3
sp1709758,8,3
sp1709759,2,9
sp1709760,8,3
sp1709761,9,9
sp1709762,2,9
sp1709763,8,3
sp1709764,5,1
sp1709765,8,3
sp1709766,8,3
sp1709767,8,3
sp1709768,8,3
sp1709769,2,9
sp1709770,8,3
sp1709771,8,3
sp1709772,8,3
sp1709773,8,3
sp1709774,8,3
sp1709775,1,2
sp1709776,8,3
sp1709777,2,2
sp1709778,8,3
sp1709779,8,3
sp1709780,8,3
sp1709781,8,3
sp1709782,,
sp1709783,8,3
sp1709784,8,3
sp1709785,8,3
sp1709786,9,9
sp1709787,1,1
sp1709788,8,3
sp1709789,1,1
sp1709790,8,3
sp1709791,1,1
sp1709792,8,3
sp1709793,8,3
sp1709794,4,1
sp1709795,8,3
sp1709796,2,1
sp1709797,8,3
sp1709798,8,3
sp1709799,8,3
sp1709800,8,3
sp1709801,9,9
sp1709802,8,3
sp1709803,8,3
sp1709804,8,3
sp1709805,,
sp1709806,8,3
sp1709807,8,3
sp1709808,8,3
sp1709809,8,3
sp1709810,1,1
sp1709811,1,2
sp1709812,8,3
sp1709813,8,3
sp1709814,8,3
sp1709815,2,2
sp1709816,2,1
sp1709817,2,1
sp1709818,5,1
sp1709819,5,9
sp1709820,3,9
sp1709821,2,1
sp1709822,8,3
sp1709823,1,1
sp1709824,2,2
sp1709825,8,3
sp1709826,,
sp1709827,8,3
sp1709828,,
sp1709829,8,3
sp1709830,1,1
sp1709831,8,3
sp1709832,8,3
sp1709833,8,3
sp1709834,8,3
sp1709835,9,3
sp1709836,8,3
sp1709837,8,3
sp1709838,8,3
sp1709839,8,3
sp1709840,5,2
sp1709841,1,1
sp1709842,8,3
sp1709843,2,1
sp1709844,8,3
sp1709845,8,3
sp1709846,8,3
sp1709847,2,2
sp1709848,8,3
sp1709849,8,3
sp1709850,8,3
sp1709851,8,9
sp1709852,8,3
sp1709853,8,3
sp1709854,8,3
sp1709855,8,3
sp1709856,8,3
sp1709857,2,2
sp1709858,8,3
sp1709859,8,3
sp1709860,1,1
sp1709861,8,3
sp1709862,2,2
sp1709863,8,3
sp1709864,8,3
sp1709865,1,1
sp1709866,8,3
sp1709867,8,3
sp1709868,8,3
sp1709869,2,2
sp1709870,4,1
sp1709871,8,3
sp1709872,2,1
sp1709873,8,3
sp1709874,8,3
sp1709875,2,1
sp1709876,8,3
sp1709877,8,3
sp1709878,1,2
sp1709879,8,3
sp1709880,8,3
sp1709881,8,3
sp1709882,8,3
sp1709883,8,3
sp1709884,8,3
sp1709885,8,3
sp1709886,9,9
sp1709887,8,3
sp1709888,8,3
sp1709889,8,3
sp1709890,8,3
sp1709891,8,3
sp1709892,8,3
sp1709893,8,3
sp1709894,1,1
sp1709895,8,3
sp1709896,8,3
sp1709897,2,1
sp1709898,3,1
sp1709899,1,1
sp1709900,1,1
sp1709901,2,2
sp1709902,3,2
sp1709903,2,2
sp1709904,8,3
sp1709905,2,9
sp1709906,8,3
sp1709907,1,2
sp1709908,8,3
sp1709909,8,3
sp1709910,8,3
sp1709911,8,3
sp1709912,8,3
sp1709913,8,3
sp1709914,2,2
sp1709915,2,1
sp1709916,8,3
sp1709917,9,9
sp1709918,3,2
sp1709919,8,3
sp1709920,1,1
sp1709921,3,1
sp1709922,8,3
sp1709923,8,3
sp1709924,1,2
sp1709925,8,3
sp1709926,2,2
sp1709927,8,3
sp1709928,8,3
sp1709929,8,3
sp1709930,8,3
sp1709931,1,1
sp1709932,8,3
sp1709933,2,9
sp1709934,1,1
sp1709935,2,1
sp1709936,9,9
sp1709937,8,3
sp1709938,8,3
sp1709939,8,9
sp1709940,2,2
sp1709941,2,2
sp1709942,8,3
sp1709943,2,2
sp1709944,8,9
sp1709945,3,9
sp1709946,8,3
sp1709947,8,3
sp1709948,8,3
sp1709949,3,1
sp1709950,8,3
sp1709951,2,9
sp1709952,8,9
sp1709953,9,9
sp1709954,1,2
sp1709955,8,3
sp1709956,8,3
sp1709957,8,3
sp1709958,4,1
sp1709959,8,3
sp1709960,2,2
sp1709961,9,9
sp1709962,1,2
sp1709963,8,3
sp1709964,1,2
sp1709965,2,1
sp1709966,1,1
sp1709967,8,3
sp1709968,8,3
sp1709969,2,1
sp1709970,1,2
sp1709971,8,3
sp1709972,8,3
sp1709973,8,3
sp1709974,8,3
sp1709975,8,3
sp1709976,8,3
sp1709977,2,2
sp1709978,8,3
sp1709979,9,9
sp1709980,8,3
sp1709981,8,3
sp1709982,5,1
sp1709983,8,3
sp1709984,8,3
sp1709985,8,3
sp1709986,8,3
sp1709987,8,3
sp1709988,8,3
sp1709989,8,3
sp1709990,8,3
sp1709991,2,1
sp1709992,5,3
sp1709993,2,2
sp1709994,8,3
sp1709995,1,1
sp1709996,8,3
sp1709997,1,2
sp1709998,8,3
sp1709999,8,3
sp1710000,8,3
sp1710001,8,3
sp1710002,8,3
sp1710003,8,3
sp1710004,8,3
sp1710005,8,3
sp1710006,8,3
sp1710007,8,3
sp1710008,9,2
sp1710009,8,3
sp1710010,3,1
sp1710011,8,9
sp1710012,3,9
sp1710013,8,3
sp1710014,9,9
sp1710015,1,1
sp1710016,8,3
sp1710017,2,2
sp1710018,3,2
sp1710019,8,3
sp1710020,9,9
sp1710021,8,1
sp1710022,8,9
sp1710023,8,3
sp1710024,8,3
sp1710025,8,3
sp1710026,8,9
sp1710027,8,3
sp1710028,8,3
sp1710029,8,9
sp1710030,1,1
sp1710031,5,2
sp1710032,8,3
sp1710033,8,3
sp1710034,8,3
sp1710035,8,3
sp1710036,9,9
sp1710037,8,3
sp1710038,8,3
sp1710039,8,3
sp1710040,8,3
sp1710041,8,3
sp1710042,2,2
sp1710043,8,3
sp1710044,8,3
sp1710045,8,3
sp1710046,8,3
sp1710047,1,1
sp1710048,8,3
sp1710049,9,9
sp1710050,8,3
sp1710051,2,1
sp1710052,2,2
sp1710053,2,1
sp1710054,2,9
sp1710055,8,3
sp1710056,1,2
sp1710057,8,3
sp1710058,8,3
sp1710059,8,3
sp1710060,1,1
sp1710061,8,3
sp1710062,8,3
sp1710063,8,3
sp1710064,8,3
sp1710065,8,3
sp1710066,8,3
sp1710067,8,3
sp1710068,2,1
sp1710069,2,1
sp1710070,9,9
sp1710071,9,9
sp1710072,3,2
sp1710073,2,2
sp1710074,8,3
sp1710075,8,9
sp1710076,1,1
sp1710077,8,3
sp1710078,8,3
sp1710079,9,9
sp1710080,8,3
sp1710081,8,3
sp1710082,8,3
sp1710083,8,3
sp1710084,,
sp1710085,8,3
sp1710086,,
sp1710087,8,3
sp1710088,1,1
sp1710089,8,3
sp1710090,8,3
sp1710091,2,3
sp1710092,8,3
sp1710093,8,3
sp1710094,8,3
sp1710095,2,9
sp1710096,8,3
sp1710097,1,1
sp1710098,8,3
sp1710099,2,9
sp1710100,8,3
sp1710101,4,2
sp1710102,8,3
sp1710103,8,3
sp1710104,8,3
sp1710105,8,3
sp1710106,8,3
sp1710107,8,3
sp1710108,2,9
sp1710109,8,3
sp1710110,1,1
sp1710111,8,3
sp1710112,8,3
sp1710113,8,3
sp1710114,9,9
sp1710115,1,1
sp1710116,8,3
sp1710117,9,9
sp1710118,1,1
sp1710119,2,3
sp1710120,8,3
sp1710121,3,2
sp1710122,8,3
sp1710123,8,3
sp1710124,8,3
sp1710125,8,3
sp1710126,8,3
sp1710127,8,3
sp1710128,8,3
sp1710129,8,3
sp1710130,8,3
sp1710131,8,3
sp1710132,2,9
sp1710133,2,3
sp1710134,8,3
sp1710135,8,3
sp1710136,1,1
sp1710137,1,1
sp1710138,8,3
sp1710139,2,2
sp1710140,8,3
sp1710141,4,3
sp1710142,8,3
sp1710143,2,2
sp1710144,8,3
sp1710145,8,3
sp1710146,2,2
sp1710147,8,3
sp1710148,8,3
sp1710149,8,3
sp1710150,8,3
sp1710151,8,3
sp1710152,8,3
sp1710153,8,3
sp1710154,2,2
sp1710155,8,3
sp1710156,8,3
sp1710157,8,3
sp1710158,8,3
sp1710159,8,3
sp1710160,8,3
sp1710161,8,3
sp1710162,2,2
sp1710163,8,9
sp1710164,8,9
sp1710165,1,1
sp1710166,8,3
sp1710167,2,2
sp1710168,3,2
sp1710169,8,3
sp1710170,8,3
sp1710171,8,3
sp1710172,8,3
sp1710173,8,9
sp1710174,1,1
sp1710175,8,3
sp1710176,8,3
sp1710177,2,2
sp1710178,2,9
sp1710179,2,2
sp1710180,9,9
sp1710181,8,3
sp1710182,8,3
sp1710183,8,3
sp1710184,8,9
sp1710185,8,3
sp1710186,8,3
sp1710187,9,9
sp1710188,8,3
sp1710189,9,9
sp1710190,8,3
sp1710191,9,9
sp1710192,1,1
sp1710193,,
sp1710194,8,3
sp1710195,8,3
sp1710196,2,9
sp1710197,8,3
sp1710198,2,1
sp1710199,8,3
sp1710200,8,3
sp1710201,,
sp1710202,1,1
sp1710203,8,3
sp1710204,8,9
sp1710205,8,3
sp1710206,8,3
sp1710207,8,3
sp1710208,1,1
sp1710209,,
sp1710210,8,3
sp1710211,8,3
sp1710212,8,3
sp1710213,8,3
sp1710214,8,3
sp1710215,8,3
sp1710216,8,3
sp1710217,8,3
sp1710218,8,3
sp1710219,9,9
sp1710220,2,1
sp1710221,2,9
sp1710222,8,3
sp1710223,8,3
sp1710224,8,3
sp1710225,8,3
sp1710226,9,9
sp1710227,1,2
sp1710228,8,3
sp1710229,8,3
sp1710230,8,3
sp1710231,9,9
sp1710232,8,3
sp1710233,8,3
sp1710234,8,3
sp1710235,8,3
sp1710236,1,1
sp1710237,8,3
sp1710238,8,3
sp1710239,8,3
sp1710240,8,3
sp1710241,8,3
sp1710242,8,3
sp1710243,,
sp1710244,2,3
sp1710245,8,3
sp1710246,8,3
sp1710247,8,3
sp1710248,8,3
sp1710249,8,3
sp1710250,,
sp1710251,2,1
sp1710252,8,3
sp1710253,8,3
sp1710254,8,3
sp1710255,8,3
sp1710256,8,3
sp1710257,,
sp1710258,8,3
sp1710259,8,3
sp1710260,8,3
sp1710261,8,3
sp1710262,8,3
sp1710263,8,3
sp1710264,8,3
sp1710265,8,3
sp1710266,8,3
sp1710267,9,9
sp1710268,8,3
sp1710269,8,3
sp1710270,2,1
sp1710271,8,3
sp1710272,8,3
sp1710273,1,1
sp1710274,8,3
sp1710275,8,3
sp1710276,8,3
sp1710277,8,3
sp1710278,8,3
sp1710279,8,3
sp1710280,9,9
sp1710281,8,3
sp1710282,8,3
sp1710283,8,3
sp1710284,8,3
sp1710285,8,3
sp1710286,8,3
sp1710287,1,1
sp1710288,2,9
sp1710289,8,3
sp1710290,8,3
sp1710291,2,1
sp1710292,8,3
sp1710293,8,3
sp1710294,8,3
sp1710295,8,3
sp1710296,2,2
sp1710297,2,2
sp1710298,2,1
sp1710299,2,2
sp1710300,8,3
sp1710301,1,1
sp1710302,2,2
sp1710303,2,2
sp1710304,8,3
sp1710305,8,3
sp1710306,2,2
sp1710307,8,3
sp1710308,8,3
sp1710309,8,3
sp1710310,9,9
sp1710311,8,3
sp1710312,8,3
sp1710313,1,1
sp1710314,2,2
sp1710315,1,9
sp1710316,8,3
sp1710317,2,2
sp1710318,8,3
sp1710319,8,3
sp1710320,1,1
sp1710321,8,3
sp1710322,8,3
sp1710323,9,9
sp1710324,8,3
sp1710325,8,3
sp1710326,8,3
sp1710327,2,2
sp1710328,8,3
sp1710329,8,3
sp1710330,8,3
sp1710331,8,3
sp1710332,8,3
sp1710333,2,2
sp1710334,1,1
sp1710335,8,3
sp1710336,1,1
sp1710337,8,3
sp1710338,1,1
sp1710339,9,9
sp1710340,8,3
sp1710341,9,1
sp1710342,3,1
sp1710343,8,3
sp1710344,2,2
sp1710345,9,9
sp1710346,9,9
sp1710347,9,9
sp1710348,8,3
sp1710349,8,3
sp1710350,1,1
sp1710351,8,3
sp1710352,2,9
sp1710353,4,9
sp1710354,8,3
sp1710355,2,1
sp1710356,9,9
sp1710357,8,3
sp1710358,4,1
sp1710359,8,3
sp1710360,8,3
sp1710361,3,1
sp1710362,9,9
sp1710363,8,3
sp1710364,8,3
sp1710365,8,3
sp1710366,4,2
sp1710367,8,3
sp1710368,8,3
sp1710369,8,3
sp1710370,4,1
sp1710371,8,3
sp1710372,1,2
sp1710373,1,2
sp1710374,8,3
sp1710375,,
sp1710376,8,3
sp1710377,8,3
sp1710378,,
sp1710379,8,3
sp1710380,8,3
sp1710381,8,3
sp1710382,,
sp1710383,3,2
sp1710384,8,3
sp1710385,8,3
sp1710386,8,3
sp1710387,8,3
sp1710388,8,3
sp1710389,8,3
sp1710390,2,2
sp1710391,8,3
sp1710392,8,3
sp1710393,,
sp1710394,8,3
sp1710395,8,3
sp1710396,8,3
sp1710397,1,1
sp1710398,9,9
sp1710399,3,2
sp1710400,8,3
sp1710401,8,3
sp1710402,9,9
sp1710403,8,3
sp1710404,2,2
sp1710405,8,3
sp1710406,9,9
sp1710407,8,3
sp1710408,,
sp1710409,1,1
sp1710410,8,3
sp1710411,1,1
sp1710412,8,3
sp1710413,1,1
sp1710414,2,2
sp1710415,8,3
sp1710416,8,3
sp1710417,8,3
sp1710418,8,3
sp1710419,8,3
sp1710420,8,3
sp1710421,1,1
sp1710422,8,3
sp1710423,2,9
sp1710424,,
sp1710425,8,3
sp1710426,8,3
sp1710427,8,3
sp1710428,9,9
sp1710429,8,3
sp1710430,2,1
sp1710431,3,9
sp1710432,2,2
sp1710433,2,2
sp1710434,3,1
sp1710435,2,9
sp1710436,8,3
sp1710437,8,3
sp1710438,9,3
sp1710439,9,9
sp1710440,8,3
sp1710441,9,9
sp1710442,1,2
sp1710443,2,2
sp1710444,8,3
sp1710445,2,1
sp1710446,8,3
sp1710447,9,9
sp1710448,3,1
sp1710449,1,1
sp1710450,3,1
sp1710451,9,9
sp1710452,8,3
sp1710453,8,3
sp1710454,9,9
sp1710455,8,3
sp1710456,8,3
sp1710457,9,9
sp1710458,2,2
sp1710459,5,9
sp1710460,8,3
sp1710461,1,1
sp1710462,9,9
sp1710463,3,1
sp1710464,8,3
sp1710465,9,9
sp1710466,2,2
sp1710467,8,3
sp1710468,8,3
sp1710469,8,3
sp1710470,8,3
sp1710471,2,9
sp1710472,2,2
sp1710473,8,3
sp1710474,8,3
sp1710475,8,9
sp1710476,1,1
sp1710477,8,3
sp1710478,5,1
sp1710479,8,3
sp1710480,8,3
sp1710481,8,3
sp1710482,8,3
sp1710483,1,1
sp1710484,8,3
sp1710485,8,3
sp1710486,8,3
sp1710487,3,1
sp1710488,8,3
sp1710489,8,3
sp1710490,8,3
sp1710491,1,1
sp1710492,8,3
sp1710493,1,1
sp1710494,8,3
sp1710495,8,3
sp1710496,8,3
sp1710497,8,3
sp1710498,2,1
sp1710499,3,1
sp1710500,8,3
sp1710501,8,3
sp1710502,8,3
sp1710503,8,3
sp1710504,2,2
sp1710505,8,2
sp1710506,1,1
sp1710507,8,3
sp1710508,8,3
sp1710509,2,2
sp1710510,8,3
sp1710511,8,3
sp1710512,8,3
sp1710513,,
sp1710514,8,3
sp1710515,3,2
sp1710516,2,2
sp1710517,8,3
sp1710518,1,1
sp1710519,8,3
sp1710520,1,1
sp1710521,8,3
sp1710522,8,3
sp1710523,2,2
sp1710524,8,3
sp1710525,8,3
sp1710526,3,1
sp1710527,8,3
sp1710528,8,3
sp1710529,8,3
sp1710530,8,3
sp1710531,2,1
sp1710532,8,3
sp1710533,8,3
sp1710534,8,3
sp1710535,8,3
sp1710536,8,3
sp1710537,4,2
sp1710538,3,2
sp1710539,2,1
sp1710540,8,3
sp1710541,3,1
sp1710542,8,3
sp1710543,8,3
sp1710544,8,3
sp1710545,3,1
sp1710546,8,3
sp1710547,8,3
sp1710548,2,1
sp1710549,3,1
sp1710550,8,3
sp1710551,8,3
sp1710552,9,9
sp1710553,8,3
sp1710554,,
sp1710555,8,3
sp1710556,2,2
sp1710557,5,9
sp1710558,8,3
sp1710559,2,1
sp1710560,8,3
sp1710561,8,3
sp1710562,8,3
sp1710563,,
sp1710564,8,3
sp1710565,2,2
sp1710566,2,1
sp1710567,3,1
sp1710568,8,3
sp1710569,3,9
sp1710570,2,2
sp1710571,1,1
sp1710572,3,9
sp1710573,9,9
sp1710574,2,1
sp1710575,9,9
sp1710576,8,3
sp1710577,8,3
sp1710578,3,1
sp1710579,2,2
sp1710580,1,1
sp1710581,8,9
sp1710582,8,9
sp1710583,9,9
sp1710584,8,3
sp1710585,1,1
sp1710586,3,1
sp1710587,2,1
sp1710588,2,2
sp1710589,2,2
sp1710590,2,2
sp1710591,5,1
sp1710592,3,9
sp1710593,2,2
sp1710594,1,1
sp1710595,2,2
sp1710596,1,1
sp1710597,8,3
sp1710598,8,3
sp1710599,9,2
sp1710600,1,1
sp1710601,9,2
sp1710602,2,2
sp1710603,2,1
sp1710604,2,2
sp1710605,2,1
sp1710606,5,1
sp1710607,1,1
sp1710608,8,3
sp1710609,4,1
sp1710610,,
sp1710611,2,1
sp1710612,2,9
sp1710613,8,3
sp1710614,1,1
sp1710615,2,1
sp1710616,8,3
sp1710617,2,1
sp1710618,2,1
sp1710619,8,3
sp1710620,8,3
sp1710621,1,1
sp1710622,9,9
sp1710623,8,3
sp1710624,8,3
sp1710625,2,9
sp1710626,8,3
sp1710627,5,9
sp1710628,8,3
sp1710629,3,1
sp1710630,8,3
sp1710631,8,3
sp1710632,8,3
sp1710633,8,3
sp1710634,8,3
sp1710635,8,3
sp1710636,8,3
sp1710637,8,3
sp1710638,8,3
sp1710639,8,3
sp1710640,2,2
sp1710641,1,1
sp1710642,4,2
sp1710643,8,3
sp1710644,2,2
sp1710645,1,1
sp1710646,8,3
sp1710647,8,3
sp1710648,8,3
sp1710649,9,2
sp1710650,8,3
sp1710651,8,3
sp1710652,8,3
sp1710653,8,3
sp1710654,8,3
sp1710655,8,3
sp1710656,8,3
sp1710657,8,3
sp1710658,9,9
sp1710659,8,3
sp1710660,8,3
sp1710661,8,3
sp1710662,8,3
sp1710663,9,9
sp1710664,8,3
sp1710665,8,3
sp1710666,8,3
sp1710667,8,3
sp1710668,8,3
sp1710669,8,3
sp1710670,1,1
sp1710671,8,3
sp1710672,8,3
sp1710673,8,3
sp1710674,8,3
sp1710675,8,3
sp1710676,2,1
sp1710677,8,3
sp1710678,8,3
sp1710679,8,3
sp1710680,,
sp1710681,3,1
sp1710682,8,3
sp1710683,8,3
sp1710684,3,9
sp1710685,4,9
sp1710686,8,3
sp1710687,1,1
sp1710688,3,2
sp1710689,8,3
sp1710690,8,3
