id,sa_fire_origin,sa_alarm_failure,sa_alarm_type,sa_impact_evacuation
sa1714074,,,,
sa1714075,,,,
sa1714076,,,,
sa1714077,,,,
sa1714078,2,98,4,3
sa1714079,4,7,1,1
sa1714080,2,98,2,1
sa1714081,,,,
sa1714082,,,,
sa1714083,2,98,1,1
sa1714084,2,98,4,9
sa1714085,3,5,9,8
sa1714086,,,,
sa1714087,,,,
sa1714088,,,,
sa1714089,2,98,2,1
sa1714090,,,,
sa1714091,,,,
sa1714092,,,,
sa1714093,1,98,8,8
sa1714094,,,,
sa1714095,,,,
sa1714096,3,9,2,7
sa1714097,,,,
sa1714098,2,98,4,9
sa1714099,2,98,1,1
sa1714100,1,98,8,1
sa1714101,2,98,2,2
sa1714102,3,4,9,7
sa1714103,3,99,4,7
sa1714104,2,98,1,7
sa1714105,,,,
sa1714106,,,,
sa1714107,1,98,8,8
sa1714108,,,,
sa1714109,1,8,1,8
sa1714110,,,,
sa1714111,,,,
sa1714112,1,99,8,8
sa1714113,2,98,4,2
sa1714114,2,98,4,1
sa1714115,9,98,8,7
sa1714116,,,,
sa1714117,,,,
sa1714118,3,1,1,7
sa1714119,,,,
sa1714120,,,,
sa1714121,,,,
sa1714122,9,4,9,7
sa1714123,,,,
sa1714124,3,9,4,7
sa1714125,,,,
sa1714126,,,,
sa1714127,2,98,1,1
sa1714128,1,98,8,8
sa1714129,,,,
sa1714130,2,98,2,1
sa1714131,,,,
sa1714132,,,,
sa1714133,3,4,4,7
sa1714134,,,,
sa1714135,2,98,1,9
sa1714136,4,98,8,8
sa1714137,9,98,8,8
sa1714138,,,,
sa1714139,,,,
sa1714140,,,,
sa1714141,2,98,4,2
sa1714142,1,9,8,2
sa1714143,,,,
sa1714144,3,1,1,7
sa1714145,1,98,8,8
sa1714146,,,,
sa1714147,1,4,8,8
sa1714148,9,99,9,9
sa1714149,,,,
sa1714150,,,,
sa1714151,,,,
sa1714152,,,,
sa1714153,2,98,1,9
sa1714154,,,,
sa1714155,9,99,9,7
sa1714156,2,98,2,9
sa1714157,,,,
sa1714158,1,98,8,8
sa1714159,2,98,4,3
sa1714160,,,,
sa1714161,1,98,1,8
sa1714162,,,,
sa1714163,,,,
sa1714164,2,98,2,1
sa1714165,,,,
sa1714166,1,98,8,7
sa1714167,,,,
sa1714168,,,,
sa1714169,3,5,1,8
sa1714170,2,98,2,2
sa1714171,1,5,9,9
sa1714172,3,4,1,2
sa1714173,,,,
sa1714174,9,98,4,3
sa1714175,9,98,9,8
sa1714176,,,,
sa1714177,,,,
sa1714178,,,,
sa1714179,2,98,1,1
sa1714180,,,,
sa1714181,,,,
sa1714182,1,99,8,7
sa1714183,2,98,1,7
sa1714184,2,98,4,9
sa1714185,,,,
sa1714186,,,,
sa1714187,,,,
sa1714188,,,,
sa1714189,,,,
sa1714190,,,,
sa1714191,,,,
sa1714192,,,,
sa1714193,2,98,1,9
sa1714194,9,98,8,8
sa1714195,9,98,8,7
sa1714196,,,,
sa1714197,,,,
sa1714198,,,,
sa1714199,,,,
sa1714200,2,98,2,1
sa1714201,2,98,1,1
sa1714202,3,2,1,3
sa1714203,,,,
sa1714204,,,,
sa1714205,,,,
sa1714206,,,,
sa1714207,2,98,4,1
sa1714208,3,6,1,7
sa1714209,,,,
sa1714210,1,9,8,8
sa1714211,,,,
sa1714212,,,,
sa1714213,1,98,8,9
sa1714214,,,,
sa1714215,,,,
sa1714216,,,,
sa1714217,,,,
sa1714218,2,99,1,7
sa1714219,,,,
sa1714220,,,,
sa1714221,2,98,4,1
sa1714222,,,,
sa1714223,,,,
sa1714224,,,,
sa1714225,,,,
sa1714226,,,,
sa1714227,2,98,1,9
sa1714228,1,2,1,7
sa1714229,,,,
sa1714230,1,4,4,2
sa1714231,1,4,8,7
sa1714232,2,98,1,7
sa1714233,,,,
sa1714234,,,,
sa1714235,,,,
sa1714236,2,98,4,1
sa1714237,1,9,8,8
sa1714238,,,,
sa1714239,,,,
sa1714240,2,98,2,2
sa1714241,1,98,8,8
sa1714242,2,98,1,9
sa1714243,,,,
sa1714244,2,98,4,1
sa1714245,2,98,4,9
sa1714246,,,,
sa1714247,,,,
sa1714248,,,,
sa1714249,,,,
sa1714250,,,,
sa1714251,4,4,9,1
sa1714252,2,98,4,9
sa1714253,3,4,1,7
sa1714254,2,98,1,9
sa1714255,,,,
sa1714256,,,,
sa1714257,1,3,8,7
sa1714258,1,98,8,8
sa1714259,,,,
sa1714260,,,,
sa1714261,,,,
sa1714262,,,,
sa1714263,,,,
sa1714264,,,,
sa1714265,,,,
sa1714266,,,,
sa1714267,,,,
sa1714268,3,7,9,1
sa1714269,,,,
sa1714270,,,,
sa1714271,,,,
sa1714272,9,99,9,9
sa1714273,,,,
sa1714274,,,,
sa1714275,,,,
sa1714276,1,98,8,7
sa1714277,2,98,4,2
sa1714278,9,98,8,8
sa1714279,2,98,4,1
sa1714280,2,98,2,2
sa1714281,,,,
sa1714282,,,,
sa1714283,,,,
sa1714284,,,,
sa1714285,,,,
sa1714286,1,9,8,7
sa1714287,,,,
sa1714288,1,99,8,8
sa1714289,2,98,4,3
sa1714290,9,98,8,8
sa1714291,2,98,1,8
sa1714292,9,98,9,8
sa1714293,,,,
sa1714294,2,98,4,1
sa1714295,2,98,4,7
sa1714296,,,,
sa1714297,1,8,1,1
sa1714298,3,4,1,2
sa1714299,3,5,4,7
sa1714300,4,5,2,7
sa1714301,2,98,4,9
sa1714302,,,,
sa1714303,,,,
sa1714304,,,,
sa1714305,,,,
sa1714306,1,9,8,8
sa1714307,,,,
sa1714308,2,98,2,1
sa1714309,,,,
sa1714310,1,98,4,1
sa1714311,,,,
sa1714312,1,98,8,7
sa1714313,,,,
sa1714314,,,,
sa1714315,9,98,8,8
sa1714316,2,98,9,9
sa1714317,4,5,1,7
sa1714318,,,,
sa1714319,,,,
sa1714320,2,98,4,3
sa1714321,,,,
sa1714322,,,,
sa1714323,,,,
sa1714324,9,98,8,8
sa1714325,,,,
sa1714326,,,,
sa1714327,9,98,9,7
sa1714328,4,98,1,7
sa1714329,,,,
sa1714330,1,98,8,7
sa1714331,,,,
sa1714332,,,,
sa1714333,,,,
sa1714334,,,,
sa1714335,,,,
sa1714336,,,,
sa1714337,9,98,9,8
sa1714338,3,4,9,7
sa1714339,,,,
sa1714340,4,9,1,1
sa1714341,,,,
sa1714342,,,,
sa1714343,,,,
sa1714344,,,,
sa1714345,,,,
sa1714346,,,,
sa1714347,,,,
sa1714348,,,,
sa1714349,,,,
sa1714350,,,,
sa1714351,,,,
sa1714352,,,,
sa1714353,,,,
sa1714354,,,,
sa1714355,,,,
sa1714356,1,4,8,7
sa1714357,,,,
sa1714358,1,98,8,7
sa1714359,2,98,4,7
sa1714360,,,,
sa1714361,2,98,9,1
sa1714362,2,98,4,3
sa1714363,,,,
sa1714364,,,,
sa1714365,,,,
sa1714366,,,,
sa1714367,2,98,4,8
sa1714368,,,,
sa1714369,,,,
sa1714370,2,98,1,7
sa1714371,,,,
sa1714372,1,98,8,8
sa1714373,,,,
sa1714374,1,9,8,8
sa1714375,1,98,8,8
sa1714376,,,,
sa1714377,,,,
sa1714378,,,,
sa1714379,,,,
sa1714380,,,,
sa1714381,2,98,4,1
sa1714382,,,,
sa1714383,,,,
sa1714384,2,98,2,9
sa1714385,,,,
sa1714386,2,98,2,1
sa1714387,,,,
sa1714388,9,98,8,8
sa1714389,2,98,1,2
sa1714390,2,98,3,3
sa1714391,,,,
sa1714392,,,,
sa1714393,,,,
sa1714394,,,,
sa1714395,,,,
sa1714396,,,,
sa1714397,,,,
sa1714398,9,99,9,9
sa1714399,,,,
sa1714400,2,98,1,8
sa1714401,,,,
sa1714402,1,4,1,7
sa1714403,,,,
sa1714404,,,,
sa1714405,9,98,8,7
sa1714406,,,,
sa1714407,2,98,4,3
sa1714408,,,,
sa1714409,,,,
sa1714410,,,,
sa1714411,2,98,1,1
sa1714412,,,,
sa1714413,,,,
sa1714414,,,,
sa1714415,1,98,8,8
sa1714416,,,,
sa1714417,,,,
sa1714418,,,,
sa1714419,,,,
sa1714420,,,,
sa1714421,9,98,9,9
sa1714422,,,,
sa1714423,,,,
sa1714424,,,,
sa1714425,2,98,1,1
sa1714426,,,,
sa1714427,,,,
sa1714428,,,,
sa1714429,,,,
sa1714430,,,,
sa1714431,1,98,8,8
sa1714432,1,98,8,7
sa1714433,,,,
sa1714434,,,,
sa1714435,9,98,8,8
sa1714436,,,,
sa1714437,,,,
sa1714438,3,98,2,8
sa1714439,,,,
sa1714440,,,,
sa1714441,3,98,2,3
sa1714442,,,,
sa1714443,1,4,9,7
sa1714444,,,,
sa1714445,2,98,4,2
sa1714446,,,,
sa1714447,2,98,4,1
sa1714448,,,,
sa1714449,,,,
sa1714450,,,,
sa1714451,,,,
sa1714452,,,,
sa1714453,2,98,1,7
sa1714454,,,,
sa1714455,1,98,8,7
sa1714456,,,,
sa1714457,,,,
sa1714458,2,98,4,1
sa1714459,2,98,1,1
sa1714460,,,,
sa1714461,3,4,2,2
sa1714462,2,98,2,3
sa1714463,,,,
sa1714464,2,98,4,9
sa1714465,,,,
sa1714466,2,98,9,1
sa1714467,,,,
sa1714468,2,98,2,1
sa1714469,3,3,2,7
sa1714470,,,,
sa1714471,2,98,4,1
sa1714472,4,99,9,7
sa1714473,,,,
sa1714474,2,98,1,1
sa1714475,,,,
sa1714476,,,,
sa1714477,9,98,8,7
sa1714478,,,,
sa1714479,4,98,4,8
sa1714480,,,,
sa1714481,,,,
sa1714482,2,98,4,1
sa1714483,,,,
sa1714484,9,98,8,9
sa1714485,9,98,8,9
sa1714486,,,,
sa1714487,,,,
sa1714488,,,,
sa1714489,,,,
sa1714490,2,98,4,3
sa1714491,,,,
sa1714492,,,,
sa1714493,,,,
sa1714494,,,,
sa1714495,,,,
sa1714496,,,,
sa1714497,,,,
sa1714498,,,,
sa1714499,,,,
sa1714500,,,,
sa1714501,,,,
sa1714502,,,,
sa1714503,,,,
sa1714504,1,98,8,8
sa1714505,,,,
sa1714506,,,,
sa1714507,,,,
sa1714508,2,98,2,1
sa1714509,2,98,1,1
sa1714510,,,,
sa1714511,,,,
sa1714512,,,,
sa1714513,,,,
sa1714514,,,,
sa1714515,,,,
sa1714516,1,98,8,8
sa1714517,,,,
sa1714518,1,9,8,8
sa1714519,,,,
sa1714520,,,,
sa1714521,,,,
sa1714522,,,,
sa1714523,3,99,2,9
sa1714524,3,5,1,9
sa1714525,,,,
sa1714526,,,,
sa1714527,3,99,1,8
sa1714528,,,,
sa1714529,,,,
sa1714530,,,,
sa1714531,2,98,3,1
sa1714532,,,,
sa1714533,2,98,2,9
sa1714534,,,,
sa1714535,,,,
sa1714536,,,,
sa1714537,2,98,9,2
sa1714538,9,98,8,9
sa1714539,3,98,9,9
sa1714540,,,,
sa1714541,,,,
sa1714542,,,,
sa1714543,1,9,8,7
sa1714544,,,,
sa1714545,,,,
sa1714546,2,98,1,2
sa1714547,,,,
sa1714548,2,98,1,1
sa1714549,,,,
sa1714550,2,98,4,1
sa1714551,2,98,9,1
sa1714552,2,98,1,1
sa1714553,1,9,8,1
sa1714554,,,,
sa1714555,,,,
sa1714556,,,,
sa1714557,,,,
sa1714558,,,,
sa1714559,,,,
sa1714560,,,,
sa1714561,,,,
sa1714562,,,,
sa1714563,,,,
sa1714564,,,,
sa1714565,,,,
sa1714566,,,,
sa1714567,,,,
sa1714568,,,,
sa1714569,2,98,1,1
sa1714570,3,4,2,8
sa1714571,2,98,1,7
sa1714572,4,98,8,8
sa1714573,,,,
sa1714574,1,98,8,8
sa1714575,3,4,2,7
sa1714576,,,,
sa1714577,,,,
sa1714578,4,98,9,7
sa1714579,9,98,9,9
sa1714580,,,,
sa1714581,3,9,9,8
sa1714582,,,,
sa1714583,,,,
sa1714584,,,,
sa1714585,,,,
sa1714586,,,,
sa1714587,,,,
sa1714588,,,,
sa1714589,,,,
sa1714590,,,,
sa1714591,,,,
sa1714592,,,,
sa1714593,,,,
sa1714594,9,5,8,8
sa1714595,,,,
sa1714596,1,98,8,8
sa1714597,3,5,1,7
sa1714598,2,98,2,7
sa1714599,9,98,8,9
sa1714600,,,,
sa1714601,3,7,1,2
sa1714602,,,,
sa1714603,2,98,4,3
sa1714604,,,,
sa1714605,1,98,8,8
sa1714606,,,,
sa1714607,,,,
sa1714608,3,4,2,8
sa1714609,,,,
sa1714610,,,,
sa1714611,,,,
sa1714612,1,5,8,7
sa1714613,,,,
sa1714614,3,1,1,7
sa1714615,,,,
sa1714616,,,,
sa1714617,3,8,1,8
sa1714618,,,,
sa1714619,,,,
sa1714620,,,,
sa1714621,1,3,8,8
sa1714622,,,,
sa1714623,2,98,2,2
sa1714624,,,,
sa1714625,,,,
sa1714626,,,,
sa1714627,,,,
sa1714628,,,,
sa1714629,,,,
sa1714630,2,98,2,1
sa1714631,,,,
sa1714632,,,,
sa1714633,,,,
sa1714634,,,,
sa1714635,,,,
sa1714636,,,,
sa1714637,,,,
sa1714638,1,98,2,1
sa1714639,3,4,4,7
sa1714640,,,,
sa1714641,,,,
sa1714642,,,,
sa1714643,,,,
sa1714644,,,,
sa1714645,,,,
sa1714646,,,,
sa1714647,,,,
sa1714648,1,98,8,2
sa1714649,4,98,4,1
sa1714650,,,,
sa1714651,,,,
sa1714652,,,,
sa1714653,2,98,1,7
sa1714654,,,,
sa1714655,,,,
sa1714656,2,98,9,1
sa1714657,,,,
sa1714658,,,,
sa1714659,2,98,9,1
sa1714660,,,,
sa1714661,,,,
sa1714662,2,98,4,1
sa1714663,1,98,8,8
sa1714664,,,,
sa1714665,,,,
sa1714666,4,5,1,7
sa1714667,1,98,8,8
sa1714668,,,,
sa1714669,,,,
sa1714670,9,98,9,9
sa1714671,2,98,1,1
sa1714672,3,98,1,1
sa1714673,,,,
sa1714674,,,,
sa1714675,,,,
sa1714676,,,,
sa1714677,2,98,4,2
sa1714678,2,98,1,1
sa1714679,1,9,8,7
sa1714680,,,,
sa1714681,,,,
sa1714682,2,98,2,9
sa1714683,2,98,2,7
sa1714684,9,4,8,8
sa1714685,,,,
sa1714686,2,98,2,2
sa1714687,2,98,4,2
sa1714688,,,,
sa1714689,,,,
sa1714690,,,,
sa1714691,,,,
sa1714692,,,,
sa1714693,,,,
sa1714694,1,98,9,7
sa1714695,,,,
sa1714696,,,,
sa1714697,3,4,9,8
sa1714698,3,5,2,7
sa1714699,,,,
sa1714700,,,,
sa1714701,,,,
sa1714702,,,,
sa1714703,2,98,2,1
sa1714704,,,,
sa1714705,2,98,4,1
sa1714706,9,98,9,8
sa1714707,,,,
sa1714708,,,,
sa1714709,,,,
sa1714710,2,98,2,1
sa1714711,,,,
sa1714712,3,3,1,7
sa1714713,,,,
sa1714714,,,,
sa1714715,,,,
sa1714716,,,,
sa1714717,,,,
sa1714718,,,,
sa1714719,4,98,2,8
sa1714720,,,,
sa1714721,2,98,1,1
sa1714722,3,4,4,7
sa1714723,2,98,1,1
sa1714724,3,7,2,7
sa1714725,,,,
sa1714726,2,5,2,1
sa1714727,2,4,1,1
sa1714728,,,,
sa1714729,,,,
sa1714730,,,,
sa1714731,2,98,9,9
sa1714732,,,,
sa1714733,,,,
sa1714734,,,,
sa1714735,,,,
sa1714736,,,,
sa1714737,,,,
sa1714738,,,,
sa1714739,,,,
sa1714740,2,98,2,2
sa1714741,2,98,4,2
sa1714742,9,98,8,1
sa1714743,1,9,8,8
sa1714744,,,,
sa1714745,,,,
sa1714746,,,,
sa1714747,2,98,2,1
sa1714748,9,4,9,7
sa1714749,,,,
sa1714750,1,98,8,8
sa1714751,1,98,9,9
sa1714752,,,,
sa1714753,,,,
sa1714754,,,,
sa1714755,4,9,2,7
sa1714756,,,,
sa1714757,2,98,4,7
sa1714758,,,,
sa1714759,,,,
sa1714760,,,,
sa1714761,9,98,9,9
sa1714762,1,5,8,8
sa1714763,,,,
sa1714764,,,,
sa1714765,,,,
sa1714766,2,98,4,2
sa1714767,,,,
sa1714768,,,,
sa1714769,,,,
sa1714770,,,,
sa1714771,,,,
sa1714772,,,,
sa1714773,2,98,2,1
sa1714774,,,,
sa1714775,1,99,9,7
sa1714776,,,,
sa1714777,9,4,9,7
sa1714778,4,5,9,2
sa1714779,,,,
sa1714780,,,,
sa1714781,2,98,4,2
sa1714782,,,,
sa1714783,,,,
sa1714784,,,,
sa1714785,4,98,9,9
sa1714786,1,4,8,7
sa1714787,,,,
sa1714788,,,,
sa1714789,,,,
sa1714790,,,,
sa1714791,,,,
sa1714792,2,98,4,2
sa1714793,2,98,1,7
sa1714794,4,98,1,2
sa1714795,,,,
sa1714796,,,,
sa1714797,2,98,2,1
sa1714798,,,,
sa1714799,1,5,8,7
sa1714800,,,,
sa1714801,,,,
sa1714802,1,98,8,8
sa1714803,,,,
sa1714804,,,,
sa1714805,,,,
sa1714806,,,,
sa1714807,,,,
sa1714808,,,,
sa1714809,,,,
sa1714810,,,,
sa1714811,,,,
sa1714812,,,,
sa1714813,,,,
sa1714814,,,,
sa1714815,,,,
sa1714816,,,,
sa1714817,,,,
sa1714818,3,4,4,2
sa1714819,,,,
sa1714820,1,98,8,7
sa1714821,1,98,9,9
sa1714822,,,,
sa1714823,3,7,1,2
sa1714824,,,,
sa1714825,3,5,2,7
sa1714826,,,,
sa1714827,,,,
sa1714828,1,5,9,7
sa1714829,2,98,4,1
sa1714830,,,,
sa1714831,2,98,9,1
sa1714832,,,,
sa1714833,,,,
sa1714834,1,98,8,7
sa1714835,,,,
sa1714836,,,,
sa1714837,,,,
sa1714838,1,4,9,7
sa1714839,,,,
sa1714840,1,98,8,7
sa1714841,,,,
sa1714842,,,,
sa1714843,,,,
sa1714844,2,98,1,2
sa1714845,,,,
sa1714846,,,,
sa1714847,,,,
sa1714848,,,,
sa1714849,,,,
sa1714850,,,,
sa1714851,,,,
sa1714852,,,,
sa1714853,2,98,9,1
sa1714854,,,,
sa1714855,,,,
sa1714856,,,,
sa1714857,,,,
sa1714858,2,98,1,7
sa1714859,2,98,1,8
sa1714860,,,,
sa1714861,,,,
sa1714862,9,98,8,8
sa1714863,9,98,2,1
sa1714864,,,,
sa1714865,2,98,9,1
sa1714866,1,4,8,7
sa1714867,,,,
sa1714868,,,,
sa1714869,2,98,4,1
sa1714870,,,,
sa1714871,,,,
sa1714872,2,98,2,1
sa1714873,1,99,8,8
sa1714874,,,,
sa1714875,,,,
sa1714876,2,98,2,3
sa1714877,2,98,2,9
sa1714878,1,9,9,9
sa1714879,,,,
sa1714880,2,98,1,1
sa1714881,,,,
sa1714882,2,98,1,1
sa1714883,9,98,4,9
sa1714884,,,,
sa1714885,1,98,9,7
sa1714886,9,98,8,9
sa1714887,,,,
sa1714888,,,,
sa1714889,9,98,2,7
sa1714890,,,,
sa1714891,9,98,1,2
sa1714892,,,,
sa1714893,,,,
sa1714894,,,,
sa1714895,,,,
sa1714896,,,,
sa1714897,3,4,2,9
sa1714898,2,98,1,1
sa1714899,,,,
sa1714900,2,98,2,1
sa1714901,,,,
sa1714902,,,,
sa1714903,,,,
sa1714904,,,,
sa1714905,,,,
sa1714906,,,,
sa1714907,,,,
sa1714908,,,,
sa1714909,9,5,9,8
sa1714910,,,,
sa1714911,,,,
sa1714912,,,,
sa1714913,9,98,8,8
sa1714914,,,,
sa1714915,,,,
sa1714916,,,,
sa1714917,,,,
sa1714918,,,,
sa1714919,,,,
sa1714920,1,98,8,7
sa1714921,3,4,1,7
sa1714922,2,98,3,2
sa1714923,,,,
sa1714924,2,98,4,1
sa1714925,,,,
sa1714926,3,4,1,7
sa1714927,,,,
sa1714928,2,98,4,9
sa1714929,2,98,4,1
sa1714930,,,,
sa1714931,,,,
sa1714932,4,98,8,7
sa1714933,,,,
sa1714934,2,98,2,3
sa1714935,,,,
sa1714936,,,,
sa1714937,2,98,2,1
sa1714938,2,98,1,1
sa1714939,,,,
sa1714940,,,,
sa1714941,9,98,8,9
sa1714942,,,,
sa1714943,,,,
sa1714944,,,,
sa1714945,,,,
sa1714946,9,98,8,7
sa1714947,,,,
sa1714948,4,98,1,7
sa1714949,2,98,2,1
sa1714950,2,98,2,8
sa1714951,,,,
sa1714952,,,,
sa1714953,2,98,2,1
sa1714954,,,,
sa1714955,2,98,2,3
sa1714956,,,,
sa1714957,2,98,1,1
sa1714958,,,,
sa1714959,,,,
sa1714960,,,,
sa1714961,,,,
sa1714962,,,,
sa1714963,,,,
sa1714964,,,,
sa1714965,,,,
sa1714966,,,,
sa1714967,,,,
sa1714968,,,,
sa1714969,,,,
sa1714970,,,,
sa1714971,,,,
sa1714972,,,,
sa1714973,,,,
sa1714974,,,,
sa1714975,,,,
sa1714976,2,5,2,3
sa1714977,,,,
sa1714978,,,,
sa1714979,,,,
sa1714980,,,,
sa1714981,,,,
sa1714982,,,,
sa1714983,,,,
sa1714984,1,8,9,2
sa1714985,2,5,2,9
sa1714986,3,4,9,2
sa1714987,,,,
sa1714988,,,,
sa1714989,,,,
sa1714990,,,,
sa1714991,4,98,9,7
sa1714992,,,,
sa1714993,,,,
sa1714994,1,98,8,7
sa1714995,,,,
sa1714996,,,,
sa1714997,,,,
sa1714998,,,,
sa1714999,,,,
sa1715000,,,,
sa1715001,2,98,1,1
sa1715002,,,,
sa1715003,,,,
sa1715004,2,98,4,1
sa1715005,,,,
sa1715006,,,,
sa1715007,,,,
sa1715008,,,,
sa1715009,,,,
sa1715010,,,,
sa1715011,,,,
sa1715012,,,,
sa1715013,1,9,8,8
sa1715014,,,,
sa1715015,9,98,9,9
sa1715016,2,98,4,1
sa1715017,,,,
sa1715018,,,,
sa1715019,,,,
sa1715020,,,,
sa1715021,,,,
sa1715022,,,,
sa1715023,2,98,4,3
sa1715024,,,,
sa1715025,,,,
sa1715026,,,,
sa1715027,2,98,9,1
sa1715028,,,,
sa1715029,,,,
sa1715030,1,98,8,8
sa1715031,,,,
sa1715032,2,98,1,1
sa1715033,,,,
sa1715034,,,,
sa1715035,,,,
sa1715036,,,,
sa1715037,,,,
sa1715038,,,,
sa1715039,9,98,8,8
sa1715040,,,,
sa1715041,9,98,8,7
sa1715042,,,,
sa1715043,,,,
sa1715044,1,98,8,8
sa1715045,9,98,8,7
sa1715046,2,98,2,1
sa1715047,,,,
sa1715048,,,,
sa1715049,,,,
sa1715050,3,3,2,2
sa1715051,9,98,8,7
sa1715052,2,98,4,3
sa1715053,2,98,2,1
sa1715054,,,,
sa1715055,,,,
sa1715056,,,,
sa1715057,,,,
sa1715058,,,,
sa1715059,,,,
sa1715060,,,,
sa1715061,,,,
sa1715062,,,,
sa1715063,,,,
sa1715064,2,98,1,1
sa1715065,,,,
sa1715066,,,,
sa1715067,,,,
sa1715068,2,5,1,7
sa1715069,,,,
sa1715070,2,98,1,1
sa1715071,2,98,1,9
sa1715072,,,,
sa1715073,3,4,9,8
sa1715074,2,98,1,1
sa1715075,,,,
sa1715076,,,,
sa1715077,,,,
sa1715078,2,98,4,3
sa1715079,2,98,4,2
sa1715080,2,98,2,3
sa1715081,,,,
sa1715082,,,,
sa1715083,1,9,2,8
sa1715084,9,4,9,9
sa1715085,,,,
sa1715086,2,98,4,1
sa1715087,9,98,9,3
sa1715088,,,,
sa1715089,1,98,9,3
sa1715090,2,98,9,3
sa1715091,9,98,8,8
sa1715092,,,,
sa1715093,3,99,2,3
sa1715094,9,98,8,7
sa1715095,,,,
sa1715096,,,,
sa1715097,,,,
sa1715098,3,4,2,9
sa1715099,,,,
sa1715100,9,99,8,7
sa1715101,1,98,8,8
sa1715102,,,,
sa1715103,,,,
sa1715104,,,,
sa1715105,2,98,4,7
sa1715106,9,98,8,7
sa1715107,,,,
sa1715108,4,5,9,9
sa1715109,,,,
sa1715110,1,98,8,8
sa1715111,,,,
sa1715112,3,4,1,1
sa1715113,,,,
sa1715114,2,98,1,3
sa1715115,3,99,1,7
sa1715116,2,98,2,2
sa1715117,2,98,1,2
sa1715118,,,,
sa1715119,,,,
sa1715120,9,98,9,8
sa1715121,,,,
sa1715122,,,,
sa1715123,,,,
sa1715124,3,4,1,8
sa1715125,,,,
sa1715126,,,,
sa1715127,2,98,9,8
sa1715128,3,4,9,9
sa1715129,1,98,8,8
sa1715130,2,98,9,1
sa1715131,,,,
sa1715132,2,98,4,8
sa1715133,2,98,4,1
sa1715134,,,,
sa1715135,,,,
sa1715136,,,,
sa1715137,,,,
sa1715138,2,98,2,7
sa1715139,,,,
sa1715140,4,4,9,7
sa1715141,,,,
sa1715142,2,98,4,2
sa1715143,2,98,9,3
sa1715144,2,98,2,9
sa1715145,2,98,1,1
sa1715146,1,98,8,8
sa1715147,2,98,2,2
sa1715148,,,,
sa1715149,,,,
sa1715150,,,,
sa1715151,3,7,2,7
sa1715152,,,,
sa1715153,1,5,8,8
sa1715154,9,98,8,8
sa1715155,,,,
sa1715156,,,,
sa1715157,,,,
sa1715158,,,,
sa1715159,,,,
sa1715160,2,98,4,7
sa1715161,,,,
sa1715162,2,98,2,1
sa1715163,4,98,4,7
sa1715164,,,,
sa1715165,9,98,8,8
sa1715166,,,,
sa1715167,2,98,2,2
sa1715168,3,99,9,7
sa1715169,2,98,2,1
sa1715170,9,98,8,1
sa1715171,3,2,1,7
sa1715172,,,,
sa1715173,1,98,8,8
sa1715174,,,,
sa1715175,,,,
sa1715176,,,,
sa1715177,,,,
sa1715178,,,,
sa1715179,,,,
sa1715180,2,98,2,1
sa1715181,2,98,2,3
sa1715182,,,,
sa1715183,,,,
sa1715184,,,,
sa1715185,9,7,8,7
sa1715186,,,,
sa1715187,2,98,1,8
sa1715188,9,98,8,7
sa1715189,,,,
sa1715190,,,,
sa1715191,,,,
sa1715192,,,,
sa1715193,,,,
sa1715194,2,98,1,1
sa1715195,,,,
sa1715196,3,3,2,7
sa1715197,1,98,8,8
sa1715198,,,,
sa1715199,2,98,1,1
sa1715200,,,,
sa1715201,,,,
sa1715202,9,98,2,7
sa1715203,,,,
sa1715204,,,,
sa1715205,,,,
sa1715206,,,,
sa1715207,,,,
sa1715208,2,98,4,9
sa1715209,,,,
sa1715210,,,,
sa1715211,3,98,2,9
sa1715212,,,,
sa1715213,2,98,1,8
sa1715214,,,,
sa1715215,1,98,8,8
sa1715216,9,98,8,8
sa1715217,4,98,9,7
sa1715218,,,,
sa1715219,,,,
sa1715220,,,,
sa1715221,,,,
sa1715222,9,98,9,8
sa1715223,2,98,2,1
sa1715224,,,,
sa1715225,1,98,8,8
sa1715226,,,,
sa1715227,9,99,9,7
sa1715228,2,98,1,3
sa1715229,2,98,4,1
sa1715230,,,,
sa1715231,,,,
sa1715232,,,,
sa1715233,,,,
sa1715234,,,,
sa1715235,2,98,9,8
sa1715236,,,,
sa1715237,,,,
sa1715238,9,98,9,8
sa1715239,,,,
sa1715240,,,,
sa1715241,2,98,4,2
sa1715242,,,,
sa1715243,,,,
sa1715244,,,,
sa1715245,,,,
sa1715246,,,,
sa1715247,1,5,2,8
sa1715248,,,,
sa1715249,1,98,8,7
sa1715250,2,98,4,3
sa1715251,2,98,4,7
sa1715252,,,,
sa1715253,2,98,4,1
sa1715254,1,4,8,7
sa1715255,,,,
sa1715256,2,98,2,1
sa1715257,,,,
sa1715258,,,,
sa1715259,,,,
sa1715260,,,,
sa1715261,,,,
sa1715262,,,,
sa1715263,,,,
sa1715264,,,,
sa1715265,2,98,9,1
sa1715266,3,8,2,3
sa1715267,,,,
sa1715268,,,,
sa1715269,,,,
sa1715270,9,98,8,8
sa1715271,,,,
sa1715272,3,4,1,7
sa1715273,,,,
sa1715274,,,,
sa1715275,9,98,8,8
sa1715276,2,98,4,1
sa1715277,,,,
sa1715278,,,,
sa1715279,,,,
sa1715280,,,,
sa1715281,2,98,4,7
sa1715282,,,,
sa1715283,,,,
sa1715284,,,,
sa1715285,,,,
